Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
50.02947,8.46296,98,86.2,21,5,,
50.03004,8.46029,95,86.12,21,5,,
50.03105,8.45614,101,86.04,21,5,,
50.03154,8.45404,99,85.96,21,5,,
50.03228,8.45127,96,85.88,21,5,,
50.03297,8.44856,98,85.8,21,5,,
50.03506,8.44066,100,85.72,21,5,,
50.03939,8.42395,134,85.64,21,5,,
50.04021,8.42091,141,85.56,21,5,,
50.04161,8.41598,146,85.48,21,5,,
50.0454,8.40337,150,85.4,21,5,,
50.04608,8.40113,147,85.32,21,5,,
50.04673,8.39915,149,85.24,21,5,,
50.04708,8.39827,150,85.16,21,5,,
50.04785,8.39655,153,85.08,21,5,,
50.0482,8.39589,153,85,21,5,,
50.04862,8.39518,153,84.92,21,5,,
50.04907,8.39448,153,84.84,21,5,,
50.04959,8.39375,154,84.76,21,5,,
50.04992,8.39333,155,84.68,21,5,,
50.05079,8.39232,155,84.6,21,5,,
50.051,8.39212,154,84.52,21,5,,
50.05122,8.39183,154,84.44,21,5,,
50.05187,8.39125,155,84.36,21,5,,
50.05586,8.38785,157,84.28,21,5,,
50.0593,8.38499,160,84.2,21,5,,
50.06692,8.37854,171,84.12,21,5,,
50.06786,8.37759,164,84.04,21,5,,
50.0687,8.37665,163,83.96,21,5,,
50.06942,8.37575,154,83.88,21,5,,
50.07105,8.37361,151,83.8,21,5,,
50.07634,8.36684,159,83.72,21,5,,
50.07708,8.36602,158,83.64,21,5,,
50.07756,8.36553,158,83.56,21,5,,
50.07817,8.36494,157,83.48,21,5,,
50.07901,8.36421,161,83.4,21,5,,
50.07949,8.36383,161,83.32,21,5,,
50.08743,8.35787,178,83.24,21,5,,
50.08866,8.35701,184,83.16,21,5,,
50.08989,8.35623,194,83.08,21,5,,
50.09162,8.35523,203,83,21,5,,
50.11245,8.34359,230,82.92,21,5,,
50.11377,8.34287,248,82.84,21,5,,
50.11448,8.34256,252,82.76,21,5,,
50.11515,8.3423,257,82.68,21,5,,
50.1156,8.34216,259,82.6,21,5,,
50.1165,8.34193,264,82.52,21,5,,
50.11763,8.34177,263,82.44,21,5,,
50.12229,8.34135,270,82.36,21,5,,
50.12276,8.34131,259,82.28,21,5,,
50.12322,8.34123,256,82.2,21,5,,
50.12461,8.34093,270,82.12,21,5,,
50.1252,8.34075,275,82.04,21,5,,
50.12644,8.34029,281,81.96,21,5,,
50.12806,8.33942,283,81.88,21,5,,
50.12944,8.3385,278,81.8,21,5,,
50.13187,8.3368,274,81.72,21,5,,
50.13255,8.33635,276,81.64,21,5,,
50.1412,8.33031,312,81.56,21,5,,
50.14177,8.32989,316,81.48,21,5,,
50.14241,8.32934,312,81.4,21,5,,
50.14272,8.32903,313,81.32,21,5,,
50.14732,8.3239,332,81.24,21,5,,
50.14751,8.32368,334,81.16,21,5,,
50.1478,8.32329,337,81.08,21,5,,
50.14802,8.32298,339,81,21,5,,
50.14828,8.32254,341,80.92,21,5,,
50.14868,8.32174,347,80.84,21,5,,
50.14884,8.32133,346,80.76,21,5,,
50.149,8.3209,348,80.68,21,5,,
50.14914,8.32042,346,80.6,21,5,,
50.14927,8.31993,344,80.52,21,5,,
50.14937,8.31945,347,80.44,21,5,,
50.14949,8.31867,348,80.36,21,5,,
50.1499,8.31559,341,80.28,21,5,,
50.15008,8.31473,338,80.2,21,5,,
50.15031,8.31392,338,80.12,21,5,,
50.1506,8.31314,335,80.04,21,5,,
50.15093,8.31242,335,79.96,21,5,,
50.15132,8.31175,334,79.88,21,5,,
50.15175,8.31115,333,79.8,21,5,,
50.15223,8.31059,335,79.72,21,5,,
50.15282,8.30996,339,79.64,21,5,,
50.15845,8.3047,321,79.56,21,5,,
50.16002,8.30318,328,79.48,21,5,,
50.16042,8.30274,327,79.4,21,5,,
50.16124,8.30171,325,79.32,21,5,,
50.1617,8.30104,326,79.24,21,5,,
50.16314,8.29882,330,79.16,21,5,,
50.16381,8.29784,333,79.08,21,5,,
50.16437,8.29716,339,79,21,5,,
50.16497,8.29648,340,78.92,21,5,,
50.16559,8.29588,343,78.84,21,5,,
50.16614,8.29538,346,78.76,21,5,,
50.16753,8.29424,361,78.68,21,5,,
50.16812,8.29374,365,78.6,21,5,,
50.1689,8.29297,361,78.52,21,5,,
50.16983,8.29187,366,78.44,21,5,,
50.17055,8.2909,365,78.36,21,5,,
50.17145,8.28942,370,78.28,21,5,,
50.1718,8.28876,373,78.2,21,5,,
50.17211,8.28812,372,78.12,21,5,,
50.17244,8.28737,372,78.04,21,5,,
50.17284,8.28635,368,77.96,21,5,,
50.17708,8.27485,353,77.88,21,5,,
50.17757,8.27369,347,77.8,21,5,,
50.17807,8.2727,348,77.72,21,5,,
50.17855,8.27186,356,77.64,21,5,,
50.17939,8.27065,367,77.56,21,5,,
50.17992,8.27002,373,77.48,21,5,,
50.18056,8.26934,371,77.4,21,5,,
50.18136,8.26863,369,77.32,21,5,,
50.18196,8.26819,368,77.24,21,5,,
50.18272,8.26773,364,77.16,21,5,,
50.18509,8.26661,362,77.08,21,5,,
50.18567,8.26631,360,77,21,5,,
50.18669,8.26567,359,76.92,21,5,,
50.1875,8.26509,359,76.84,21,5,,
50.18814,8.26457,358,76.76,21,5,,
50.19318,8.25989,352,76.68,21,5,,
50.19485,8.2585,353,76.6,21,5,,
50.19641,8.25734,356,76.52,21,5,,
50.19798,8.25629,352,76.44,21,5,,
50.19964,8.25528,354,76.36,21,5,,
50.20095,8.25456,359,76.28,21,5,,
50.20224,8.25394,367,76.2,21,5,,
50.2036,8.25334,364,76.12,21,5,,
50.20548,8.25263,368,76.04,21,5,,
50.20637,8.25233,376,75.96,21,5,,
50.20753,8.25201,370,75.88,21,5,,
50.21468,8.25026,361,75.8,21,5,,
50.21512,8.2502,361,75.72,21,5,,
50.21575,8.25015,363,75.64,21,5,,
50.21648,8.25019,361,75.56,21,5,,
50.21743,8.25036,358,75.48,21,5,,
50.22063,8.2511,341,75.4,21,5,,
50.22124,8.25122,337,75.32,21,5,,
50.22178,8.25126,335,75.24,21,5,,
50.22231,8.25126,334,75.16,21,5,,
50.2228,8.25121,331,75.08,21,5,,
50.22332,8.25112,329,75,21,5,,
50.23027,8.24941,326,74.92,21,5,,
50.2311,8.24914,328,74.84,21,5,,
50.23151,8.24897,328,74.76,21,5,,
50.23185,8.2488,328,74.68,21,5,,
50.23514,8.24677,315,74.6,21,5,,
50.23567,8.24649,317,74.52,21,5,,
50.23644,8.24616,315,74.44,21,5,,
50.23694,8.24601,318,74.36,21,5,,
50.23786,8.24585,317,74.28,21,5,,
50.23819,8.24583,315,74.2,21,5,,
50.24332,8.24569,293,74.12,21,5,,
50.24371,8.24572,292,74.04,21,5,,
50.24434,8.24582,291,73.96,21,5,,
50.24878,8.24702,265,73.88,21,5,,
50.2495,8.24719,264,73.8,21,5,,
50.25011,8.24727,263,73.72,21,5,,
50.25107,8.24725,261,73.64,21,5,,
50.25413,8.2468,235,73.56,21,5,,
50.25472,8.2468,232,73.48,21,5,,
50.25533,8.24686,232,73.4,21,5,,
50.25595,8.24701,232,73.32,21,5,,
50.25646,8.24717,233,73.24,21,5,,
50.25675,8.24728,234,73.16,21,5,,
50.2573,8.24754,235,73.08,21,5,,
50.25784,8.24785,240,73,21,5,,
50.25855,8.24837,243,72.92,21,5,,
50.2605,8.25001,259,72.84,21,5,,
50.26105,8.25041,258,72.76,21,5,,
50.26166,8.25078,257,72.68,21,5,,
50.26196,8.25094,258,72.6,21,5,,
50.26248,8.25115,259,72.52,21,5,,
50.26301,8.2513,260,72.44,21,5,,
50.26354,8.25139,262,72.36,21,5,,
50.26432,8.25144,268,72.28,21,5,,
50.265,8.25138,270,72.2,21,5,,
50.26534,8.25131,271,72.12,21,5,,
50.26594,8.25115,271,72.04,21,5,,
50.26654,8.25092,272,71.96,21,5,,
50.26733,8.25048,273,71.88,21,5,,
50.26758,8.25031,273,71.8,21,5,,
50.26966,8.24865,273,71.72,21,5,,
50.27673,8.24287,284,71.64,21,5,,
50.27742,8.24233,288,71.56,21,5,,
50.27785,8.24204,291,71.48,21,5,,
50.27835,8.24174,293,71.4,21,5,,
50.27884,8.24149,296,71.32,21,5,,
50.27942,8.24126,297,71.24,21,5,,
50.27996,8.2411,299,71.16,21,5,,
50.28059,8.24099,299,71.08,21,5,,
50.28142,8.24093,299,71,21,5,,
50.29028,8.24046,301,70.92,21,5,,
50.29099,8.24036,299,70.84,21,5,,
50.29171,8.24023,299,70.76,21,5,,
50.29237,8.24003,296,70.68,21,5,,
50.29294,8.23982,296,70.6,21,5,,
50.29354,8.23956,295,70.52,21,5,,
50.29419,8.23924,292,70.44,21,5,,
50.30249,8.23502,282,70.36,21,5,,
50.3043,8.23413,283,70.28,21,5,,
50.30462,8.23395,282,70.2,21,5,,
50.30809,8.23219,275,70.12,21,5,,
50.31006,8.23106,271,70.04,21,5,,
50.31136,8.23016,268,69.96,21,5,,
50.32257,8.22078,273,69.88,21,5,,
50.323,8.22035,270,69.8,21,5,,
50.32342,8.2199,270,69.72,21,5,,
50.32384,8.21941,270,69.64,21,5,,
50.32424,8.21891,269,69.56,21,5,,
50.32462,8.21838,269,69.48,21,5,,
50.325,8.21783,265,69.4,21,5,,
50.32536,8.21725,264,69.32,21,5,,
50.3257,8.21666,261,69.24,21,5,,
50.32603,8.21604,263,69.16,21,5,,
50.32635,8.21541,264,69.08,21,5,,
50.32665,8.21475,264,69,21,5,,
50.32693,8.21408,263,68.92,21,5,,
50.32719,8.21339,263,68.84,21,5,,
50.33061,8.20397,246,68.76,21,5,,
50.33132,8.20198,241,68.68,21,5,,
50.33193,8.20034,242,68.6,21,5,,
50.33255,8.19872,240,68.52,21,5,,
50.3332,8.19712,233,68.44,21,5,,
50.34006,8.18101,204,68.36,21,5,,
50.34074,8.17946,203,68.28,21,5,,
50.34114,8.17866,199,68.2,21,5,,
50.3416,8.17781,199,68.12,21,5,,
50.3421,8.17693,202,68.04,21,5,,
50.34277,8.17589,199,67.96,21,5,,
50.35421,8.1593,164,67.88,21,5,,
50.35453,8.1588,161,67.8,21,5,,
50.35491,8.15811,159,67.72,21,5,,
50.35525,8.15743,156,67.64,21,5,,
50.35557,8.15667,154,67.56,21,5,,
50.35589,8.1558,146,67.48,21,5,,
50.35609,8.15514,144,67.4,21,5,,
50.35632,8.15429,144,67.32,21,5,,
50.35982,8.13956,187,67.24,21,5,,
50.36055,8.13664,182,67.16,21,5,,
50.36089,8.1355,180,67.08,21,5,,
50.36127,8.13432,180,67,21,5,,
50.37817,8.09147,182,66.92,21,5,,
50.37861,8.09036,183,66.84,21,5,,
50.37905,8.08933,183,66.76,21,5,,
50.37951,8.08834,182,66.68,21,5,,
50.37996,8.08753,183,66.6,21,5,,
50.38035,8.08692,183,66.52,21,5,,
50.38073,8.08638,182,66.44,21,5,,
50.381,8.08602,182,66.36,21,5,,
50.3816,8.08531,181,66.28,21,5,,
50.382,8.08492,181,66.2,21,5,,
50.38266,8.08434,182,66.12,21,5,,
50.38328,8.08389,182,66.04,21,5,,
50.38477,8.08296,180,65.96,21,5,,
50.39086,8.07928,157,65.88,21,5,,
50.39444,8.07716,157,65.8,21,5,,
50.39557,8.07639,161,65.72,21,5,,
50.39589,8.07615,160,65.64,21,5,,
50.39639,8.0757,157,65.56,21,5,,
50.39698,8.07506,156,65.48,21,5,,
50.3974,8.07457,156,65.4,21,5,,
50.39781,8.07402,157,65.32,21,5,,
50.39821,8.07343,153,65.24,21,5,,
50.39871,8.07255,149,65.16,21,5,,
50.39904,8.07186,148,65.08,21,5,,
50.39939,8.07102,149,65,21,5,,
50.39965,8.07032,149,64.92,21,5,,
50.40064,8.06764,153,64.84,21,5,,
50.40213,8.0635,160,64.76,21,5,,
50.40258,8.06222,161,64.68,21,5,,
50.40282,8.06147,159,64.6,21,5,,
50.40306,8.06045,156,64.52,21,5,,
50.40315,8.06,153,64.44,21,5,,
50.40328,8.05911,149,64.36,21,5,,
50.40336,8.0583,146,64.28,21,5,,
50.40383,8.04873,116,64.2,21,5,,
50.4039,8.04693,115,64.12,21,5,,
50.40393,8.04503,117,64.04,21,5,,
50.404,8.01997,166,63.96,21,5,,
50.40406,8.01707,173,63.88,21,5,,
50.40414,8.01587,177,63.8,21,5,,
50.40424,8.01476,178,63.72,21,5,,
50.40449,8.01273,186,63.64,21,5,,
50.40473,8.01142,189,63.56,21,5,,
50.40496,8.01022,194,63.48,21,5,,
50.4052,8.0092,198,63.4,21,5,,
50.40572,8.0073,202,63.32,21,5,,
50.40601,8.00637,207,63.24,21,5,,
50.40656,8.00482,211,63.16,21,5,,
50.40727,8.00308,224,63.08,21,5,,
50.41031,7.99588,250,63,21,5,,
50.41095,7.99422,254,62.92,21,5,,
50.41119,7.99348,255,62.84,21,5,,
50.4114,7.99274,255,62.76,21,5,,
50.41164,7.99186,257,62.68,21,5,,
50.41202,7.99015,259,62.6,21,5,,
50.41217,7.98925,261,62.52,21,5,,
50.4123,7.98835,264,62.44,21,5,,
50.41241,7.98743,268,62.36,21,5,,
50.41249,7.98645,273,62.28,21,5,,
50.41256,7.98488,271,62.2,21,5,,
50.41256,7.98391,276,62.12,21,5,,
50.41254,7.98295,285,62.04,21,5,,
50.41239,7.97915,298,61.96,21,5,,
50.41233,7.97637,301,61.88,21,5,,
50.41242,7.97435,296,61.8,21,5,,
50.41249,7.97255,293,61.72,21,5,,
50.41259,7.97082,293,61.64,21,5,,
50.41328,7.95561,288,61.56,21,5,,
50.4135,7.95142,282,61.48,21,5,,
50.41361,7.94895,283,61.4,21,5,,
50.41361,7.94812,288,61.32,21,5,,
50.4136,7.94771,290,61.24,21,5,,
50.41352,7.94634,295,61.16,21,5,,
50.41347,7.94579,295,61.08,21,5,,
50.41336,7.94492,293,61,21,5,,
50.41289,7.94203,297,60.92,21,5,,
50.4128,7.94142,297,60.84,21,5,,
50.41274,7.9408,301,60.76,21,5,,
50.4127,7.94018,306,60.68,21,5,,
50.41268,7.93955,306,60.6,21,5,,
50.41268,7.93893,309,60.52,21,5,,
50.41271,7.9383,312,60.44,21,5,,
50.41276,7.93768,311,60.36,21,5,,
50.41283,7.93707,310,60.28,21,5,,
50.41292,7.93646,309,60.2,21,5,,
50.41303,7.93586,308,60.12,21,5,,
50.41317,7.93527,307,60.04,21,5,,
50.41332,7.93469,305,59.96,21,5,,
50.41354,7.93395,300,59.88,21,5,,
50.41385,7.93317,299,59.8,21,5,,
50.4142,7.93242,300,59.72,21,5,,
50.41462,7.93167,301,59.64,21,5,,
50.415,7.93109,300,59.56,21,5,,
50.41525,7.93076,301,59.48,21,5,,
50.4156,7.93034,297,59.4,21,5,,
50.41629,7.92967,294,59.32,21,5,,
50.41659,7.9294,294,59.24,21,5,,
50.41701,7.9291,297,59.16,21,5,,
50.41729,7.92892,299,59.08,21,5,,
50.41762,7.92874,300,59,21,5,,
50.41826,7.92848,303,58.92,21,5,,
50.41885,7.92833,305,58.84,21,5,,
50.42496,7.92749,297,58.76,21,5,,
50.42551,7.92735,295,58.68,21,5,,
50.42618,7.92707,301,58.6,21,5,,
50.42672,7.92678,304,58.52,21,5,,
50.42716,7.92649,303,58.44,21,5,,
50.42737,7.92632,303,58.36,21,5,,
50.42793,7.92582,307,58.28,21,5,,
50.42833,7.9254,307,58.2,21,5,,
50.42859,7.92508,308,58.12,21,5,,
50.43101,7.92181,296,58.04,21,5,,
50.43157,7.9211,290,57.96,21,5,,
50.43182,7.9208,289,57.88,21,5,,
50.43236,7.92026,289,57.8,21,5,,
50.43291,7.91978,284,57.72,21,5,,
50.4332,7.91956,282,57.64,21,5,,
50.43379,7.91918,278,57.56,21,5,,
50.43439,7.91886,276,57.48,21,5,,
50.4347,7.91873,276,57.4,21,5,,
50.43923,7.91718,266,57.32,21,5,,
50.44017,7.91683,261,57.24,21,5,,
50.44084,7.9165,255,57.16,21,5,,
50.44133,7.91623,254,57.08,21,5,,
50.4418,7.91593,253,57,21,5,,
50.44227,7.9156,251,56.92,21,5,,
50.44273,7.91525,250,56.84,21,5,,
50.44319,7.91487,248,56.76,21,5,,
50.44363,7.91446,246,56.68,21,5,,
50.44406,7.91402,245,56.6,21,5,,
50.44461,7.91341,242,56.52,21,5,,
50.44491,7.91305,243,56.44,21,5,,
50.44549,7.91228,245,56.36,21,5,,
50.44605,7.91147,247,56.28,21,5,,
50.44631,7.91105,249,56.2,21,5,,
50.44682,7.91017,253,56.12,21,5,,
50.44723,7.9094,255,56.04,21,5,,
50.45167,7.90024,285,55.96,21,5,,
50.45191,7.89971,287,55.88,21,5,,
50.45234,7.89868,289,55.8,21,5,,
50.45258,7.89804,291,55.72,21,5,,
50.45301,7.89675,293,55.64,21,5,,
50.45321,7.89607,293,55.56,21,5,,
50.4535,7.89496,295,55.48,21,5,,
50.45363,7.8944,295,55.4,21,5,,
50.45385,7.89323,295,55.32,21,5,,
50.45404,7.89204,292,55.24,21,5,,
50.4542,7.89063,291,55.16,21,5,,
50.45427,7.88985,288,55.08,21,5,,
50.45446,7.8871,280,55,21,5,,
50.45496,7.87964,261,54.92,21,5,,
50.45502,7.87845,259,54.84,21,5,,
50.45509,7.87643,245,54.76,21,5,,
50.45508,7.87426,240,54.68,21,5,,
50.4549,7.86924,233,54.6,21,5,,
50.45479,7.86692,234,54.52,21,5,,
50.45465,7.86558,238,54.44,21,5,,
50.45449,7.86465,242,54.36,21,5,,
50.45423,7.86342,243,54.28,21,5,,
50.45398,7.86254,244,54.2,21,5,,
50.45378,7.86187,244,54.12,21,5,,
50.45359,7.86136,245,54.04,21,5,,
50.4533,7.86067,246,53.96,21,5,,
50.45288,7.85977,250,53.88,21,5,,
50.45239,7.85888,253,53.8,21,5,,
50.45188,7.85807,254,53.72,21,5,,
50.44875,7.85384,260,53.64,21,5,,
50.44824,7.85303,262,53.56,21,5,,
50.44775,7.85204,264,53.48,21,5,,
50.44748,7.85142,265,53.4,21,5,,
50.44727,7.85084,265,53.32,21,5,,
50.44708,7.85023,265,53.24,21,5,,
50.44692,7.8496,265,53.16,21,5,,
50.44678,7.84899,267,53.08,21,5,,
50.44667,7.84839,267,53,21,5,,
50.44653,7.84735,270,52.92,21,5,,
50.44646,7.84636,269,52.84,21,5,,
50.44607,7.83609,244,52.76,21,5,,
50.44604,7.83544,240,52.68,21,5,,
50.44602,7.83383,239,52.6,21,5,,
50.44607,7.83123,230,52.52,21,5,,
50.44611,7.83041,229,52.44,21,5,,
50.44625,7.82825,230,52.36,21,5,,
50.44633,7.82672,227,52.28,21,5,,
50.44635,7.8255,230,52.2,21,5,,
50.44635,7.82449,235,52.12,21,5,,
50.44632,7.82354,238,52.04,21,5,,
50.44616,7.82146,239,51.96,21,5,,
50.44548,7.81392,244,51.88,21,5,,
50.44535,7.81219,246,51.8,21,5,,
50.44531,7.8113,245,51.72,21,5,,
50.44526,7.80999,244,51.64,21,5,,
50.44525,7.80883,244,51.56,21,5,,
50.44527,7.80785,243,51.48,21,5,,
50.44529,7.80705,245,51.4,21,5,,
50.44538,7.80546,248,51.32,21,5,,
50.44555,7.80383,252,51.24,21,5,,
50.44607,7.79975,259,51.16,21,5,,
50.44691,7.79343,279,51.08,21,5,,
50.44784,7.7863,301,51,21,5,,
50.44799,7.78545,301,50.92,21,5,,
50.44812,7.78486,302,50.84,21,5,,
50.44829,7.78421,300,50.76,21,5,,
50.44854,7.78344,297,50.68,21,5,,
50.44876,7.78285,296,50.6,21,5,,
50.44894,7.78243,295,50.52,21,5,,
50.44937,7.78158,300,50.44,21,5,,
50.44965,7.78109,303,50.36,21,5,,
50.44998,7.78058,304,50.28,21,5,,
50.4503,7.78016,306,50.2,21,5,,
50.45064,7.77976,311,50.12,21,5,,
50.45106,7.77933,312,50.04,21,5,,
50.45149,7.77893,314,49.96,21,5,,
50.45189,7.77863,315,49.88,21,5,,
50.45375,7.77737,321,49.8,21,5,,
50.45481,7.77663,326,49.72,21,5,,
50.4552,7.77631,328,49.64,21,5,,
50.45563,7.77592,332,49.56,21,5,,
50.45602,7.77551,333,49.48,21,5,,
50.45639,7.77508,336,49.4,21,5,,
50.45684,7.77451,336,49.32,21,5,,
50.45721,7.77396,338,49.24,21,5,,
50.45746,7.77354,340,49.16,21,5,,
50.45952,7.76981,336,49.08,21,5,,
50.45994,7.76908,333,49,21,5,,
50.46046,7.76826,333,48.92,21,5,,
50.46074,7.76785,332,48.84,21,5,,
50.46103,7.76747,331,48.76,21,5,,
50.46133,7.76711,333,48.68,21,5,,
50.46165,7.76678,334,48.6,21,5,,
50.46197,7.76647,335,48.52,21,5,,
50.46261,7.76591,333,48.44,21,5,,
50.46293,7.76566,333,48.36,21,5,,
50.46323,7.76546,334,48.28,21,5,,
50.46394,7.76507,337,48.2,21,5,,
50.47665,7.75961,321,48.12,21,5,,
50.47756,7.75917,324,48.04,21,5,,
50.47845,7.75866,329,47.96,21,5,,
50.47918,7.75815,327,47.88,21,5,,
50.47993,7.7576,323,47.8,21,5,,
50.48074,7.75689,324,47.72,21,5,,
50.48153,7.75611,322,47.64,21,5,,
50.48215,7.75544,321,47.56,21,5,,
50.48276,7.75473,320,47.48,21,5,,
50.48328,7.75406,321,47.4,21,5,,
50.4838,7.75333,319,47.32,21,5,,
50.48433,7.75249,315,47.24,21,5,,
50.48485,7.7516,312,47.16,21,5,,
50.48525,7.75087,313,47.08,21,5,,
50.48587,7.74967,319,47,21,5,,
50.49203,7.73773,313,46.92,21,5,,
50.49233,7.73718,316,46.84,21,5,,
50.49273,7.73656,315,46.76,21,5,,
50.49314,7.73602,317,46.68,21,5,,
50.49359,7.73549,317,46.6,21,5,,
50.49404,7.73506,319,46.52,21,5,,
50.49449,7.73469,318,46.44,21,5,,
50.49493,7.73439,313,46.36,21,5,,
50.49548,7.73409,310,46.28,21,5,,
