Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
50.89382,10.90568,269,78.252,28,7,,
50.89359,10.90313,265,78.2,28,7,,
50.89343,10.90166,262,78.148,28,7,,
50.8914,10.88097,256,78.096,28,7,,
50.89129,10.87997,256,78.044,28,7,,
50.89105,10.8782,260,77.992,28,7,,
50.89062,10.87589,257,77.94,28,7,,
50.89035,10.87475,258,77.888,28,7,,
50.89006,10.87365,261,77.836,28,7,,
50.88967,10.87233,260,77.784,28,7,,
50.88935,10.87138,262,77.732,28,7,,
50.88902,10.87048,262,77.68,28,7,,
50.88859,10.86939,262,77.628,28,7,,
50.88814,10.86837,263,77.576,28,7,,
50.87902,10.84821,260,77.524,28,7,,
50.8785,10.847,263,77.472,28,7,,
50.87818,10.84615,264,77.42,28,7,,
50.87782,10.84505,268,77.368,28,7,,
50.87757,10.84413,270,77.316,28,7,,
50.8774,10.84343,271,77.264,28,7,,
50.87711,10.84197,272,77.212,28,7,,
50.87692,10.84072,276,77.16,28,7,,
50.87684,10.84,276,77.108,28,7,,
50.87677,10.839,275,77.056,28,7,,
50.87673,10.83824,273,77.004,28,7,,
50.8767,10.83729,271,76.952,28,7,,
50.87673,10.83608,274,76.9,28,7,,
50.87712,10.82967,278,76.848,28,7,,
50.87776,10.81956,282,76.796,28,7,,
50.87802,10.81576,285,76.744,28,7,,
50.87864,10.8061,301,76.692,28,7,,
50.87904,10.80015,301,76.64,28,7,,
50.87914,10.79887,303,76.588,28,7,,
50.87932,10.79718,305,76.536,28,7,,
50.8795,10.7959,305,76.484,28,7,,
50.87986,10.79386,306,76.432,28,7,,
50.88028,10.79203,306,76.38,28,7,,
50.88061,10.79082,307,76.328,28,7,,
50.8817,10.78711,308,76.276,28,7,,
50.88561,10.77419,313,76.224,28,7,,
50.8861,10.77262,315,76.172,28,7,,
50.88661,10.77111,314,76.12,28,7,,
50.88695,10.77015,315,76.068,28,7,,
50.88764,10.7684,313,76.016,28,7,,
50.88823,10.76706,313,75.964,28,7,,
50.88856,10.76633,312,75.912,28,7,,
50.88925,10.76492,312,75.86,28,7,,
50.88956,10.76433,313,75.808,28,7,,
50.89067,10.76237,308,75.756,28,7,,
50.89154,10.76093,309,75.704,28,7,,
50.89397,10.7571,307,75.652,28,7,,
50.8946,10.75607,308,75.6,28,7,,
50.8958,10.75408,306,75.548,28,7,,
50.89646,10.75292,305,75.496,28,7,,
50.89728,10.75138,308,75.444,28,7,,
50.89781,10.75028,309,75.392,28,7,,
50.89856,10.74855,310,75.34,28,7,,
50.89891,10.74765,314,75.288,28,7,,
50.89952,10.74597,325,75.236,28,7,,
50.89983,10.74492,326,75.184,28,7,,
50.90019,10.7436,327,75.132,28,7,,
50.9005,10.74226,331,75.08,28,7,,
50.90077,10.74103,331,75.028,28,7,,
50.901,10.73972,332,74.976,28,7,,
50.90119,10.73845,335,74.924,28,7,,
50.90136,10.73697,333,74.872,28,7,,
50.90147,10.7357,335,74.82,28,7,,
50.90155,10.73421,335,74.768,28,7,,
50.90158,10.73309,336,74.716,28,7,,
50.90159,10.73209,336,74.664,28,7,,
50.90158,10.73003,336,74.612,28,7,,
50.90133,10.70089,349,74.56,28,7,,
50.90133,10.69835,350,74.508,28,7,,
50.90133,10.69644,350,74.456,28,7,,
50.90136,10.69495,349,74.404,28,7,,
50.90143,10.69314,350,74.352,28,7,,
50.90168,10.68998,347,74.3,28,7,,
50.90192,10.68791,345,74.248,28,7,,
50.90222,10.68587,344,74.196,28,7,,
50.90265,10.68339,341,74.144,28,7,,
50.90299,10.68177,341,74.092,28,7,,
50.9035,10.67954,339,74.04,28,7,,
50.90722,10.66397,352,73.988,28,7,,
50.90738,10.66323,351,73.936,28,7,,
50.90762,10.66201,350,73.884,28,7,,
50.90778,10.66113,350,73.832,28,7,,
50.90786,10.66063,349,73.78,28,7,,
50.90807,10.65901,357,73.728,28,7,,
50.90819,10.65773,353,73.676,28,7,,
50.90826,10.65674,357,73.624,28,7,,
50.9083,10.65597,356,73.572,28,7,,
50.90835,10.65392,354,73.52,28,7,,
50.90832,10.65237,355,73.468,28,7,,
50.90823,10.65083,357,73.416,28,7,,
50.90726,10.63711,328,73.364,28,7,,
50.90711,10.63429,321,73.312,28,7,,
50.90703,10.63041,318,73.26,28,7,,
50.907,10.62767,319,73.208,28,7,,
50.90694,10.62515,317,73.156,28,7,,
50.90686,10.62255,316,73.104,28,7,,
50.9066,10.6171,311,73.052,28,7,,
50.90633,10.61192,310,73,28,7,,
50.9062,10.60905,307,72.948,28,7,,
50.90619,10.60724,305,72.896,28,7,,
50.90622,10.60619,306,72.844,28,7,,
50.90635,10.60415,308,72.792,28,7,,
50.90647,10.60293,306,72.74,28,7,,
50.90664,10.60165,308,72.688,28,7,,
50.90678,10.60067,308,72.636,28,7,,
50.90695,10.5997,308,72.584,28,7,,
50.90715,10.59878,309,72.532,28,7,,
50.9074,10.59765,310,72.48,28,7,,
50.90774,10.59638,309,72.428,28,7,,
50.90825,10.59472,309,72.376,28,7,,
50.90879,10.59321,310,72.324,28,7,,
50.90903,10.59259,307,72.272,28,7,,
50.90969,10.59108,309,72.22,28,7,,
50.91015,10.59015,309,72.168,28,7,,
50.91054,10.58942,308,72.116,28,7,,
50.91109,10.58842,308,72.064,28,7,,
50.9144,10.58274,306,72.012,28,7,,
50.91523,10.58126,310,71.96,28,7,,
50.91556,10.58067,310,71.908,28,7,,
50.91576,10.58026,309,71.856,28,7,,
50.91653,10.5786,308,71.804,28,7,,
50.91698,10.57748,307,71.752,28,7,,
50.91733,10.57656,307,71.7,28,7,,
50.9176,10.57579,306,71.648,28,7,,
50.91782,10.5751,306,71.596,28,7,,
50.91808,10.57423,307,71.544,28,7,,
50.91841,10.573,304,71.492,28,7,,
50.9186,10.5722,304,71.44,28,7,,
50.91887,10.57095,304,71.388,28,7,,
50.91908,10.56976,303,71.336,28,7,,
50.91925,10.56863,305,71.284,28,7,,
50.9194,10.56748,307,71.232,28,7,,
50.91953,10.56607,308,71.18,28,7,,
50.91962,10.56466,309,71.128,28,7,,
50.91967,10.56335,313,71.076,28,7,,
50.92006,10.54723,310,71.024,28,7,,
50.92017,10.54379,308,70.972,28,7,,
50.92036,10.53987,310,70.92,28,7,,
50.92043,10.53879,310,70.868,28,7,,
50.92065,10.5361,312,70.816,28,7,,
50.92078,10.53469,313,70.764,28,7,,
50.92094,10.53336,316,70.712,28,7,,
50.92115,10.53174,316,70.66,28,7,,
50.92135,10.53043,318,70.608,28,7,,
50.92156,10.52919,318,70.556,28,7,,
50.92177,10.52806,318,70.504,28,7,,
50.92202,10.52683,314,70.452,28,7,,
50.9224,10.52517,309,70.4,28,7,,
50.92281,10.52353,309,70.348,28,7,,
50.92315,10.52231,309,70.296,28,7,,
50.92358,10.52088,309,70.244,28,7,,
50.92395,10.51974,312,70.192,28,7,,
50.92442,10.5184,310,70.14,28,7,,
50.92483,10.51732,312,70.088,28,7,,
50.92516,10.51645,314,70.036,28,7,,
50.9256,10.51538,313,69.984,28,7,,
50.92605,10.51436,314,69.932,28,7,,
50.92664,10.51309,314,69.88,28,7,,
50.92713,10.5121,315,69.828,28,7,,
50.92775,10.51092,311,69.776,28,7,,
50.92849,10.50958,311,69.724,28,7,,
50.92928,10.50829,311,69.672,28,7,,
50.93009,10.50705,309,69.62,28,7,,
50.93115,10.5055,309,69.568,28,7,,
50.93237,10.50379,306,69.516,28,7,,
50.93455,10.5006,306,69.464,28,7,,
50.93549,10.49914,300,69.412,28,7,,
50.93773,10.49547,282,69.36,28,7,,
50.93875,10.49391,275,69.308,28,7,,
50.93936,10.49308,279,69.256,28,7,,
50.93977,10.49255,276,69.204,28,7,,
50.94063,10.49154,274,69.152,28,7,,
50.94167,10.49048,268,69.1,28,7,,
50.94241,10.48983,265,69.048,28,7,,
50.94315,10.48922,269,68.996,28,7,,
50.9443,10.48841,261,68.944,28,7,,
50.9457,10.48758,263,68.892,28,7,,
50.94711,10.48687,276,68.84,28,7,,
50.94835,10.48642,284,68.788,28,7,,
50.94926,10.4862,286,68.736,28,7,,
50.95029,10.48601,290,68.684,28,7,,
50.95148,10.48591,292,68.632,28,7,,
50.95276,10.48594,289,68.58,28,7,,
50.95345,10.486,289,68.528,28,7,,
50.95416,10.48611,290,68.476,28,7,,
50.95536,10.48636,291,68.424,28,7,,
50.9625,10.48833,291,68.372,28,7,,
50.96361,10.4886,290,68.32,28,7,,
50.96504,10.48887,295,68.268,28,7,,
50.96667,10.48902,297,68.216,28,7,,
50.96764,10.48901,297,68.164,28,7,,
50.96842,10.48896,300,68.112,28,7,,
50.96929,10.48886,302,68.06,28,7,,
50.97041,10.48863,303,68.008,28,7,,
50.97138,10.48837,301,67.956,28,7,,
50.97232,10.48806,297,67.904,28,7,,
50.97324,10.48767,301,67.852,28,7,,
50.97399,10.48731,304,67.8,28,7,,
50.97494,10.4868,302,67.748,28,7,,
50.97572,10.48634,295,67.696,28,7,,
50.97639,10.4859,290,67.644,28,7,,
50.97795,10.48465,249,67.592,28,7,,
50.97969,10.483,281,67.54,28,7,,
50.98008,10.48255,287,67.488,28,7,,
50.98113,10.48127,297,67.436,28,7,,
50.98189,10.48027,305,67.384,28,7,,
50.98274,10.47905,313,67.332,28,7,,
50.98398,10.477,318,67.28,28,7,,
50.98477,10.4755,321,67.228,28,7,,
50.98549,10.47396,322,67.176,28,7,,
50.98605,10.47264,324,67.124,28,7,,
50.98657,10.47133,326,67.072,28,7,,
50.98697,10.47018,328,67.02,28,7,,
50.98734,10.46904,329,66.968,28,7,,
50.98769,10.46786,330,66.916,28,7,,
50.98801,10.46666,332,66.864,28,7,,
50.98831,10.46545,331,66.812,28,7,,
50.98858,10.46425,330,66.76,28,7,,
50.98908,10.46177,330,66.708,28,7,,
50.99043,10.45453,323,66.656,28,7,,
50.99673,10.42033,257,66.604,28,7,,
50.99717,10.41813,251,66.552,28,7,,
50.99762,10.41616,242,66.5,28,7,,
50.99794,10.41498,239,66.448,28,7,,
50.99831,10.41374,239,66.396,28,7,,
50.99867,10.41261,238,66.344,28,7,,
50.99916,10.41123,244,66.292,28,7,,
50.99955,10.41024,249,66.24,28,7,,
51.00015,10.40877,251,66.188,28,7,,
51.00377,10.40005,266,66.136,28,7,,
