Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
48.75442,9.1438,340,95.998,26,5,,
48.75432,9.14318,355,95.96,26,5,,
48.75425,9.14256,359,95.922,26,5,,
48.7542,9.14193,351,95.884,26,5,,
48.7542,9.14129,326,95.846,26,5,,
48.75422,9.14098,320,95.808,26,5,,
48.75433,9.14029,306,95.77,26,5,,
48.7545,9.1396,298,95.732,26,5,,
48.75462,9.13923,298,95.694,26,5,,
48.75478,9.13884,300,95.656,26,5,,
48.755,9.13835,304,95.618,26,5,,
48.75527,9.13788,314,95.58,26,5,,
48.75621,9.13647,344,95.542,26,5,,
48.75666,9.13564,348,95.504,26,5,,
48.75693,9.13505,353,95.466,26,5,,
48.75711,9.13446,347,95.428,26,5,,
48.75718,9.13415,342,95.39,26,5,,
48.75724,9.13373,350,95.352,26,5,,
48.75726,9.13322,357,95.314,26,5,,
48.75731,9.13106,364,95.276,26,5,,
48.75734,9.13069,360,95.238,26,5,,
48.75745,9.13007,362,95.2,26,5,,
48.75755,9.12973,362,95.162,26,5,,
48.7577,9.12935,364,95.124,26,5,,
48.7579,9.12895,368,95.086,26,5,,
48.75843,9.12809,380,95.048,26,5,,
48.75868,9.12763,389,95.01,26,5,,
48.75885,9.12715,401,94.972,26,5,,
48.75892,9.12687,403,94.934,26,5,,
48.75898,9.1265,406,94.896,26,5,,
48.75901,9.12612,409,94.858,26,5,,
48.75898,9.12569,411,94.82,26,5,,
48.75893,9.12532,413,94.782,26,5,,
48.75885,9.12495,412,94.744,26,5,,
48.75871,9.12447,407,94.706,26,5,,
48.75858,9.12391,399,94.668,26,5,,
48.75852,9.12353,398,94.63,26,5,,
48.75849,9.12322,399,94.592,26,5,,
48.75848,9.1226,404,94.554,26,5,,
48.75851,9.122,408,94.516,26,5,,
48.75866,9.1209,412,94.478,26,5,,
48.75874,9.11999,415,94.44,26,5,,
48.75874,9.11968,418,94.402,26,5,,
48.7587,9.11921,420,94.364,26,5,,
48.75853,9.11801,422,94.326,26,5,,
48.75851,9.11778,422,94.288,26,5,,
48.75854,9.11737,424,94.25,26,5,,
48.75868,9.11681,423,94.212,26,5,,
48.75869,9.11663,423,94.174,26,5,,
48.75869,9.11645,424,94.136,26,5,,
48.75865,9.1163,424,94.098,26,5,,
48.7586,9.11614,424,94.06,26,5,,
48.75852,9.11599,425,94.022,26,5,,
48.75845,9.1159,426,93.984,26,5,,
48.75834,9.11581,426,93.946,26,5,,
48.75823,9.11576,427,93.908,26,5,,
48.75811,9.11574,427,93.87,26,5,,
48.75737,9.11583,424,93.832,26,5,,
48.75726,9.11582,425,93.794,26,5,,
48.75668,9.11566,430,93.756,26,5,,
48.75644,9.11562,431,93.718,26,5,,
48.75615,9.11566,431,93.68,26,5,,
48.75573,9.11553,432,93.642,26,5,,
48.75504,9.11537,436,93.604,26,5,,
48.75423,9.11529,442,93.566,26,5,,
48.75348,9.1153,445,93.528,26,5,,
48.75309,9.11534,451,93.49,26,5,,
48.75194,9.11563,458,93.452,26,5,,
48.75147,9.11573,459,93.414,26,5,,
48.75105,9.11576,459,93.376,26,5,,
48.75064,9.11575,462,93.338,26,5,,
48.75016,9.11565,461,93.3,26,5,,
48.74985,9.11554,458,93.262,26,5,,
48.7496,9.11543,459,93.224,26,5,,
48.74929,9.11526,460,93.186,26,5,,
48.74898,9.11502,459,93.148,26,5,,
48.74864,9.11473,457,93.11,26,5,,
48.74755,9.11363,455,93.072,26,5,,
48.74732,9.11342,455,93.034,26,5,,
48.74704,9.11322,453,92.996,26,5,,
48.74677,9.11308,450,92.958,26,5,,
48.74643,9.11297,448,92.92,26,5,,
48.7459,9.11285,449,92.882,26,5,,
48.74564,9.11273,448,92.844,26,5,,
48.74535,9.11254,446,92.806,26,5,,
48.74504,9.11225,446,92.768,26,5,,
48.74488,9.11207,446,92.73,26,5,,
48.74432,9.11134,445,92.692,26,5,,
48.74401,9.11099,446,92.654,26,5,,
48.74369,9.11066,446,92.616,26,5,,
48.74327,9.11028,444,92.578,26,5,,
48.74296,9.11007,443,92.54,26,5,,
48.74265,9.10992,444,92.502,26,5,,
48.74233,9.1098,444,92.464,26,5,,
48.74164,9.10962,444,92.426,26,5,,
48.74142,9.10953,444,92.388,26,5,,
48.74123,9.1094,444,92.35,26,5,,
48.74094,9.10913,444,92.312,26,5,,
48.74076,9.10889,444,92.274,26,5,,
48.74054,9.10849,444,92.236,26,5,,
48.74014,9.10747,452,92.198,26,5,,
48.73989,9.10668,453,92.16,26,5,,
48.73867,9.10216,453,92.122,26,5,,
48.73832,9.1008,452,92.084,26,5,,
48.73757,9.09761,454,92.046,26,5,,
48.73748,9.09731,454,92.008,26,5,,
48.73738,9.09695,454,91.97,26,5,,
48.73707,9.09611,455,91.932,26,5,,
48.7369,9.0957,455,91.894,26,5,,
48.7365,9.09494,458,91.856,26,5,,
48.73628,9.0946,460,91.818,26,5,,
48.73578,9.09396,461,91.78,26,5,,
48.73553,9.09368,460,91.742,26,5,,
48.73522,9.09339,461,91.704,26,5,,
48.73483,9.09306,463,91.666,26,5,,
48.7334,9.09205,458,91.628,26,5,,
48.73292,9.09166,462,91.59,26,5,,
48.73248,9.09123,464,91.552,26,5,,
48.73221,9.09094,463,91.514,26,5,,
48.73149,9.08997,466,91.476,26,5,,
48.73094,9.08902,469,91.438,26,5,,
48.73051,9.0881,469,91.4,26,5,,
48.73028,9.08749,472,91.362,26,5,,
48.73013,9.08707,473,91.324,26,5,,
48.72986,9.08609,477,91.286,26,5,,
48.72971,9.08544,479,91.248,26,5,,
48.72953,9.08421,485,91.21,26,5,,
48.72946,9.08354,486,91.172,26,5,,
48.72941,9.08285,488,91.134,26,5,,
48.72929,9.0794,495,91.096,26,5,,
48.72925,9.07872,493,91.058,26,5,,
48.72913,9.07742,497,91.02,26,5,,
48.72902,9.0767,501,90.982,26,5,,
48.72881,9.07551,502,90.944,26,5,,
48.72868,9.07487,502,90.906,26,5,,
48.72842,9.07386,504,90.868,26,5,,
48.72821,9.07314,507,90.83,26,5,,
48.7279,9.07219,509,90.792,26,5,,
48.72754,9.07118,510,90.754,26,5,,
48.72694,9.06968,511,90.716,26,5,,
48.72589,9.06723,512,90.678,26,5,,
48.72538,9.06611,511,90.64,26,5,,
48.72478,9.06486,511,90.602,26,5,,
48.72433,9.06396,508,90.564,26,5,,
48.7233,9.06201,506,90.526,26,5,,
48.7224,9.06042,498,90.488,26,5,,
48.72155,9.059,493,90.45,26,5,,
48.72097,9.05808,489,90.412,26,5,,
48.72053,9.05745,488,90.374,26,5,,
48.72006,9.05684,491,90.336,26,5,,
48.71941,9.05612,489,90.298,26,5,,
48.71883,9.05558,486,90.26,26,5,,
48.71829,9.05517,481,90.222,26,5,,
48.71799,9.05497,480,90.184,26,5,,
48.71741,9.05462,478,90.146,26,5,,
48.7166,9.05425,481,90.108,26,5,,
48.71616,9.0541,482,90.07,26,5,,
48.71548,9.05394,481,90.032,26,5,,
48.71467,9.05385,480,89.994,26,5,,
48.71392,9.05384,481,89.956,26,5,,
48.71286,9.05386,480,89.918,26,5,,
48.71227,9.05386,479,89.88,26,5,,
48.71198,9.05383,480,89.842,26,5,,
48.7111,9.05367,476,89.804,26,5,,
48.71082,9.0536,475,89.766,26,5,,
48.71022,9.05338,474,89.728,26,5,,
48.7099,9.05323,471,89.69,26,5,,
48.70931,9.05291,465,89.652,26,5,,
48.70874,9.05253,463,89.614,26,5,,
48.70808,9.05198,468,89.576,26,5,,
48.70748,9.0514,468,89.538,26,5,,
48.70713,9.051,468,89.5,26,5,,
48.70658,9.0503,465,89.462,26,5,,
48.70638,9.05,463,89.424,26,5,,
48.70584,9.04914,457,89.386,26,5,,
48.70551,9.0485,457,89.348,26,5,,
48.70521,9.04786,454,89.31,26,5,,
48.70501,9.04738,451,89.272,26,5,,
48.70449,9.04586,450,89.234,26,5,,
48.70429,9.04511,449,89.196,26,5,,
48.70411,9.04428,446,89.158,26,5,,
48.70389,9.04307,448,89.12,26,5,,
48.70371,9.04158,448,89.082,26,5,,
48.70359,9.04018,451,89.044,26,5,,
48.70334,9.03677,443,89.006,26,5,,
48.70317,9.03498,442,88.968,26,5,,
48.70307,9.03419,443,88.93,26,5,,
48.70287,9.03285,451,88.892,26,5,,
48.70272,9.03204,452,88.854,26,5,,
48.70243,9.03065,448,88.816,26,5,,
48.70217,9.0296,446,88.778,26,5,,
48.7018,9.02831,446,88.74,26,5,,
48.70151,9.02744,444,88.702,26,5,,
48.70121,9.0266,443,88.664,26,5,,
48.70068,9.02537,445,88.626,26,5,,
48.70009,9.02415,444,88.588,26,5,,
48.69826,9.02095,449,88.55,26,5,,
48.69767,9.01983,454,88.512,26,5,,
48.6972,9.01889,451,88.474,26,5,,
48.69649,9.01732,447,88.436,26,5,,
48.69614,9.01651,448,88.398,26,5,,
48.6957,9.01538,445,88.36,26,5,,
48.69525,9.01415,443,88.322,26,5,,
48.69501,9.01342,440,88.284,26,5,,
48.69471,9.01242,438,88.246,26,5,,
48.69453,9.01171,437,88.208,26,5,,
48.69437,9.01097,435,88.17,26,5,,
48.69425,9.01031,435,88.132,26,5,,
48.69414,9.00958,434,88.094,26,5,,
48.69402,9.00844,432,88.056,26,5,,
48.6939,9.00695,432,88.018,26,5,,
48.69374,9.00412,431,87.98,26,5,,
48.69365,9.00105,432,87.942,26,5,,
48.69365,9.00003,424,87.904,26,5,,
48.69362,8.99859,428,87.866,26,5,,
48.69354,8.99704,427,87.828,26,5,,
48.69349,8.99654,429,87.79,26,5,,
48.69334,8.99554,426,87.752,26,5,,
48.69314,8.99449,422,87.714,26,5,,
48.69295,8.99372,433,87.676,26,5,,
48.69274,8.99294,433,87.638,26,5,,
48.69245,8.99208,426,87.6,26,5,,
48.69209,8.99115,431,87.562,26,5,,
48.69162,8.99011,428,87.524,26,5,,
48.69122,8.98937,427,87.486,26,5,,
48.69043,8.98807,424,87.448,26,5,,
48.68913,8.98612,427,87.41,26,5,,
48.68838,8.98498,423,87.372,26,5,,
48.68772,8.98383,427,87.334,26,5,,
48.68692,8.98223,431,87.296,26,5,,
48.68645,8.98113,431,87.258,26,5,,
48.68616,8.98037,431,87.22,26,5,,
48.6857,8.97905,429,87.182,26,5,,
48.68527,8.9776,428,87.144,26,5,,
48.68453,8.97492,423,87.106,26,5,,
48.68405,8.97333,432,87.068,26,5,,
48.68383,8.97267,435,87.03,26,5,,
48.68345,8.97166,437,86.992,26,5,,
48.68297,8.97052,435,86.954,26,5,,
48.68278,8.97016,434,86.916,26,5,,
48.68219,8.96912,436,86.878,26,5,,
48.6817,8.96835,437,86.84,26,5,,
48.68095,8.96736,434,86.802,26,5,,
48.68062,8.96699,432,86.764,26,5,,
48.68023,8.96658,430,86.726,26,5,,
48.67969,8.96606,434,86.688,26,5,,
48.67942,8.96583,433,86.65,26,5,,
48.67852,8.96515,434,86.612,26,5,,
48.67788,8.96479,436,86.574,26,5,,
48.67732,8.96451,437,86.536,26,5,,
48.67626,8.96408,438,86.498,26,5,,
48.67587,8.96395,437,86.46,26,5,,
48.67496,8.96371,438,86.422,26,5,,
48.67404,8.96353,441,86.384,26,5,,
48.67292,8.9634,449,86.346,26,5,,
48.67198,8.96333,444,86.308,26,5,,
48.66722,8.96315,460,86.27,26,5,,
48.66622,8.96307,461,86.232,26,5,,
48.66481,8.96284,459,86.194,26,5,,
48.66336,8.96249,471,86.156,26,5,,
48.66286,8.96234,469,86.118,26,5,,
48.66188,8.962,467,86.08,26,5,,
48.66138,8.96179,461,86.042,26,5,,
48.66043,8.96132,457,86.004,26,5,,
48.65995,8.96106,454,85.966,26,5,,
48.65886,8.96031,442,85.928,26,5,,
48.65848,8.96001,443,85.89,26,5,,
48.65813,8.95969,442,85.852,26,5,,
48.65731,8.95887,450,85.814,26,5,,
48.65692,8.95844,449,85.776,26,5,,
48.65615,8.95752,451,85.738,26,5,,
48.65578,8.95703,453,85.7,26,5,,
48.65509,8.95598,457,85.662,26,5,,
48.6536,8.95346,463,85.624,26,5,,
48.65305,8.95257,466,85.586,26,5,,
48.6527,8.95204,471,85.548,26,5,,
48.65232,8.95151,468,85.51,26,5,,
48.65039,8.94894,458,85.472,26,5,,
48.64975,8.94804,452,85.434,26,5,,
48.64929,8.94732,455,85.396,26,5,,
48.64864,8.9462,454,85.358,26,5,,
48.64834,8.94562,456,85.32,26,5,,
48.64781,8.94444,458,85.282,26,5,,
48.64756,8.94381,458,85.244,26,5,,
48.64711,8.94259,453,85.206,26,5,,
48.64604,8.9395,458,85.168,26,5,,
48.64586,8.93906,457,85.13,26,5,,
48.64546,8.93813,455,85.092,26,5,,
48.64494,8.93709,449,85.054,26,5,,
48.64455,8.9364,446,85.016,26,5,,
48.64368,8.93507,443,84.978,26,5,,
48.64229,8.9331,442,84.94,26,5,,
48.64158,8.93203,440,84.902,26,5,,
48.64112,8.93128,442,84.864,26,5,,
48.64045,8.93003,442,84.826,26,5,,
48.64016,8.92946,441,84.788,26,5,,
48.63967,8.92844,442,84.75,26,5,,
48.63886,8.92663,442,84.712,26,5,,
48.63679,8.92171,445,84.674,26,5,,
48.63544,8.91862,448,84.636,26,5,,
48.63494,8.91763,448,84.598,26,5,,
48.63469,8.91719,450,84.56,26,5,,
48.63439,8.91674,452,84.522,26,5,,
48.63401,8.91623,452,84.484,26,5,,
48.63365,8.91585,452,84.446,26,5,,
48.6331,8.91534,450,84.408,26,5,,
48.63283,8.91511,450,84.37,26,5,,
48.63211,8.91464,451,84.332,26,5,,
48.63182,8.91451,452,84.294,26,5,,
48.63114,8.91424,452,84.256,26,5,,
48.63079,8.91416,454,84.218,26,5,,
48.63043,8.9141,456,84.18,26,5,,
48.62829,8.91391,450,84.142,26,5,,
48.62725,8.91363,455,84.104,26,5,,
48.62632,8.9133,456,84.066,26,5,,
48.62439,8.91249,460,84.028,26,5,,
48.62361,8.91213,460,83.99,26,5,,
48.62256,8.91161,458,83.952,26,5,,
48.6214,8.91095,458,83.914,26,5,,
48.62006,8.91008,463,83.876,26,5,,
48.61907,8.90932,472,83.838,26,5,,
48.61805,8.90844,475,83.8,26,5,,
48.61734,8.90776,475,83.762,26,5,,
48.61635,8.90671,476,83.724,26,5,,
48.61511,8.90525,480,83.686,26,5,,
48.61169,8.90095,491,83.648,26,5,,
48.61109,8.90025,495,83.61,26,5,,
48.61013,8.89924,499,83.572,26,5,,
48.60974,8.89886,503,83.534,26,5,,
48.60892,8.89815,504,83.496,26,5,,
48.60808,8.89753,507,83.458,26,5,,
48.60675,8.89678,530,83.42,26,5,,
48.60621,8.89652,550,83.382,26,5,,
48.60585,8.89638,555,83.344,26,5,,
48.60521,8.89617,562,83.306,26,5,,
48.6037,8.89582,559,83.268,26,5,,
48.60237,8.89566,510,83.23,26,5,,
48.60194,8.89563,499,83.192,26,5,,
48.60158,8.89563,494,83.154,26,5,,
48.60026,8.89573,484,83.116,26,5,,
48.59939,8.89585,481,83.078,26,5,,
48.57877,8.89937,415,83.04,26,5,,
48.57712,8.89962,410,83.002,26,5,,
48.57638,8.8997,407,82.964,26,5,,
48.57505,8.89977,400,82.926,26,5,,
48.57398,8.89974,401,82.888,26,5,,
48.57311,8.89965,398,82.85,26,5,,
48.57195,8.89946,393,82.812,26,5,,
48.57152,8.89937,389,82.774,26,5,,
48.57009,8.89896,384,82.736,26,5,,
48.56922,8.89864,384,82.698,26,5,,
48.56846,8.89832,383,82.66,26,5,,
48.56764,8.89792,385,82.622,26,5,,
48.56708,8.89762,383,82.584,26,5,,
48.5662,8.89709,383,82.546,26,5,,
48.56517,8.89638,381,82.508,26,5,,
48.56432,8.89575,381,82.47,26,5,,
48.56343,8.89506,386,82.432,26,5,,
48.56079,8.89294,391,82.394,26,5,,
48.55994,8.89231,392,82.356,26,5,,
48.55927,8.89186,390,82.318,26,5,,
48.5581,8.89114,385,82.28,26,5,,
48.55697,8.89055,389,82.242,26,5,,
48.55568,8.88999,393,82.204,26,5,,
48.55421,8.88949,395,82.166,26,5,,
48.55347,8.88929,395,82.128,26,5,,
48.55227,8.88903,401,82.09,26,5,,
48.5505,8.88883,403,82.052,26,5,,
48.54951,8.8888,404,82.014,26,5,,
48.54784,8.88889,409,81.976,26,5,,
48.54687,8.88902,411,81.938,26,5,,
48.54543,8.88929,416,81.9,26,5,,
48.54454,8.88952,416,81.862,26,5,,
48.54243,8.89015,424,81.824,26,5,,
48.54084,8.89059,422,81.786,26,5,,
48.53976,8.89085,420,81.748,26,5,,
48.53927,8.89094,417,81.71,26,5,,
48.53798,8.89111,419,81.672,26,5,,
48.53703,8.89116,426,81.634,26,5,,
48.53596,8.89114,428,81.596,26,5,,
48.53511,8.89104,430,81.558,26,5,,
48.53422,8.89092,432,81.52,26,5,,
48.53362,8.8908,434,81.482,26,5,,
48.53288,8.89063,431,81.444,26,5,,
48.53227,8.89045,432,81.406,26,5,,
48.53154,8.8902,436,81.368,26,5,,
48.53041,8.88976,439,81.33,26,5,,
48.52921,8.88917,443,81.292,26,5,,
48.52847,8.88875,444,81.254,26,5,,
48.52772,8.88827,445,81.216,26,5,,
48.52671,8.88756,446,81.178,26,5,,
48.52538,8.88647,447,81.14,26,5,,
48.52482,8.88595,447,81.102,26,5,,
48.52396,8.8851,450,81.064,26,5,,
48.52279,8.88377,447,81.026,26,5,,
48.5219,8.88263,449,80.988,26,5,,
48.52154,8.88214,452,80.95,26,5,,
48.52109,8.8815,452,80.912,26,5,,
48.52026,8.88021,454,80.874,26,5,,
48.51988,8.87957,455,80.836,26,5,,
48.51915,8.87825,457,80.798,26,5,,
48.51853,8.87703,462,80.76,26,5,,
48.51811,8.87609,462,80.722,26,5,,
48.51766,8.87503,464,80.684,26,5,,
48.51708,8.87356,465,80.646,26,5,,
48.51654,8.87208,463,80.608,26,5,,
48.51583,8.86992,462,80.57,26,5,,
48.51388,8.86375,454,80.532,26,5,,
48.51326,8.86192,455,80.494,26,5,,
48.51296,8.86107,455,80.456,26,5,,
48.51215,8.85894,458,80.418,26,5,,
48.51149,8.85733,452,80.38,26,5,,
48.51098,8.85615,452,80.342,26,5,,
48.51012,8.85426,452,80.304,26,5,,
48.5097,8.8534,452,80.266,26,5,,
48.50846,8.85099,454,80.228,26,5,,
48.50771,8.84964,457,80.19,26,5,,
48.50709,8.84856,459,80.152,26,5,,
48.50652,8.84761,458,80.114,26,5,,
48.50578,8.84643,458,80.076,26,5,,
48.50441,8.84439,460,80.038,26,5,,
48.50389,8.84367,461,80,26,5,,
48.50296,8.84242,466,79.962,26,5,,
48.50212,8.84136,465,79.924,26,5,,
48.50136,8.84043,464,79.886,26,5,,
48.50038,8.83929,464,79.848,26,5,,
48.49948,8.8383,466,79.81,26,5,,
48.49818,8.83693,467,79.772,26,5,,
48.49547,8.83415,461,79.734,26,5,,
48.49444,8.83305,455,79.696,26,5,,
48.49326,8.8317,454,79.658,26,5,,
48.4926,8.8309,452,79.62,26,5,,
48.49204,8.83018,451,79.582,26,5,,
48.49151,8.82945,453,79.544,26,5,,
48.49096,8.82866,451,79.506,26,5,,
48.48999,8.82714,453,79.468,26,5,,
48.48956,8.8264,453,79.43,26,5,,
48.48891,8.82525,453,79.392,26,5,,
48.48803,8.82351,452,79.354,26,5,,
48.4874,8.82213,454,79.316,26,5,,
48.48669,8.82042,455,79.278,26,5,,
48.48605,8.8187,453,79.24,26,5,,
48.48556,8.81722,454,79.202,26,5,,
48.48512,8.81574,456,79.164,26,5,,
48.48483,8.81472,459,79.126,26,5,,
48.48371,8.8103,460,79.088,26,5,,
48.48319,8.80835,460,79.05,26,5,,
48.48259,8.80636,463,79.012,26,5,,
48.48221,8.80526,462,78.974,26,5,,
48.48172,8.8039,463,78.936,26,5,,
48.48121,8.80263,468,78.898,26,5,,
48.48091,8.80193,468,78.86,26,5,,
48.48018,8.80033,474,78.822,26,5,,
48.4794,8.79879,475,78.784,26,5,,
48.47909,8.79822,476,78.746,26,5,,
48.47818,8.79665,481,78.708,26,5,,
48.47703,8.79487,485,78.67,26,5,,
48.47658,8.79425,486,78.632,26,5,,
48.47579,8.79318,493,78.594,26,5,,
48.475,8.79222,494,78.556,26,5,,
48.47433,8.79145,495,78.518,26,5,,
48.4733,8.79037,493,78.48,26,5,,
48.47263,8.78972,492,78.442,26,5,,
48.47194,8.78909,492,78.404,26,5,,
48.4707,8.78806,489,78.366,26,5,,
48.4691,8.78684,485,78.328,26,5,,
48.46588,8.7845,478,78.29,26,5,,
48.46464,8.78357,480,78.252,26,5,,
48.46306,8.7823,475,78.214,26,5,,
48.46212,8.7815,477,78.176,26,5,,
48.46087,8.78036,475,78.138,26,5,,
48.4596,8.77911,476,78.1,26,5,,
48.45856,8.77802,476,78.062,26,5,,
48.45774,8.77712,478,78.024,26,5,,
48.45626,8.77536,486,77.986,26,5,,
48.45478,8.77353,487,77.948,26,5,,
48.45192,8.76986,487,77.91,26,5,,
48.44984,8.76725,437,77.872,26,5,,
48.44741,8.76409,473,77.834,26,5,,
48.44564,8.76176,500,77.796,26,5,,
48.4431,8.75848,505,77.758,26,5,,
48.44186,8.75693,511,77.72,26,5,,
48.44077,8.75563,518,77.682,26,5,,
48.43995,8.75472,516,77.644,26,5,,
48.4388,8.75353,518,77.606,26,5,,
48.43802,8.75276,514,77.568,26,5,,
48.43681,8.75167,510,77.53,26,5,,
48.43588,8.7509,509,77.492,26,5,,
48.43493,8.75014,507,77.454,26,5,,
48.43124,8.74735,511,77.416,26,5,,
48.42987,8.74624,512,77.378,26,5,,
48.42814,8.74463,516,77.34,26,5,,
48.42717,8.74365,515,77.302,26,5,,
48.42667,8.74312,511,77.264,26,5,,
48.42619,8.74256,511,77.226,26,5,,
48.42497,8.74113,512,77.188,26,5,,
48.42443,8.74045,516,77.15,26,5,,
48.42368,8.73947,518,77.112,26,5,,
48.42242,8.73767,524,77.074,26,5,,
48.4197,8.73356,524,77.036,26,5,,
48.41847,8.73185,517,76.998,26,5,,
48.4181,8.73138,510,76.96,26,5,,
48.41743,8.73062,513,76.922,26,5,,
48.41711,8.73029,517,76.884,26,5,,
48.41638,8.72959,523,76.846,26,5,,
48.41553,8.72886,524,76.808,26,5,,
48.4147,8.72824,521,76.77,26,5,,
48.41419,8.72791,517,76.732,26,5,,
48.41367,8.7276,520,76.694,26,5,,
48.41274,8.72714,522,76.656,26,5,,
48.412,8.72683,525,76.618,26,5,,
48.41107,8.72653,526,76.58,26,5,,
48.41021,8.72633,526,76.542,26,5,,
48.40925,8.72617,530,76.504,26,5,,
48.40853,8.72613,530,76.466,26,5,,
48.40792,8.72612,526,76.428,26,5,,
48.40713,8.72616,523,76.39,26,5,,
48.40633,8.72628,525,76.352,26,5,,
48.40534,8.72649,524,76.314,26,5,,
48.40468,8.72667,524,76.276,26,5,,
48.40335,8.7271,524,76.238,26,5,,
48.40008,8.72826,533,76.2,26,5,,
48.39884,8.72866,538,76.162,26,5,,
48.39778,8.72894,536,76.124,26,5,,
48.39667,8.72916,532,76.086,26,5,,
48.3957,8.72928,528,76.048,26,5,,
48.39522,8.72931,526,76.01,26,5,,
48.39463,8.72931,524,75.972,26,5,,
48.39357,8.72924,520,75.934,26,5,,
48.39266,8.72911,520,75.896,26,5,,
48.39206,8.72899,520,75.858,26,5,,
48.3915,8.72884,516,75.82,26,5,,
48.39044,8.72849,516,75.782,26,5,,
48.39013,8.72837,514,75.744,26,5,,
48.3894,8.72805,513,75.706,26,5,,
48.38846,8.72759,514,75.668,26,5,,
48.38708,8.72668,509,75.63,26,5,,
48.38604,8.72587,508,75.592,26,5,,
48.3856,8.7255,505,75.554,26,5,,
48.38489,8.72483,501,75.516,26,5,,
48.384,8.72387,500,75.478,26,5,,
48.38318,8.72288,497,75.44,26,5,,
48.38259,8.72209,494,75.402,26,5,,
48.38217,8.72149,494,75.364,26,5,,
48.38176,8.72085,495,75.326,26,5,,
48.38131,8.72011,491,75.288,26,5,,
48.38088,8.71935,488,75.25,26,5,,
48.38033,8.71826,488,75.212,26,5,,
48.37994,8.71743,493,75.174,26,5,,
48.37935,8.71601,490,75.136,26,5,,
48.37892,8.71485,491,75.098,26,5,,
48.37871,8.71424,489,75.06,26,5,,
48.37833,8.71299,488,75.022,26,5,,
48.378,8.71175,485,74.984,26,5,,
