Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
48.88884,9.14767,315,92.008,28,7,,
48.89144,9.14907,315,91.962,28,7,,
48.89294,9.14983,315,91.916,28,7,,
48.89434,9.15059,311,91.87,28,7,,
48.8985,9.15278,303,91.824,28,7,,
48.89955,9.15336,303,91.778,28,7,,
48.90052,9.15386,301,91.732,28,7,,
48.90115,9.15409,292,91.686,28,7,,
48.90231,9.1544,288,91.64,28,7,,
48.90289,9.1545,281,91.594,28,7,,
48.90367,9.15456,273,91.548,28,7,,
48.90463,9.15459,269,91.502,28,7,,
48.90686,9.15462,270,91.456,28,7,,
48.91147,9.15461,249,91.41,28,7,,
48.91271,9.15457,243,91.364,28,7,,
48.91347,9.1546,245,91.318,28,7,,
48.91399,9.15465,244,91.272,28,7,,
48.91464,9.15476,247,91.226,28,7,,
48.91563,9.15499,248,91.18,28,7,,
48.9168,9.15538,250,91.134,28,7,,
48.9182,9.15602,251,91.088,28,7,,
48.91863,9.15627,255,91.042,28,7,,
48.91936,9.15674,253,90.996,28,7,,
48.92007,9.15725,249,90.95,28,7,,
48.9209,9.15796,251,90.904,28,7,,
48.92153,9.15855,255,90.858,28,7,,
48.92257,9.15969,249,90.812,28,7,,
48.92303,9.16024,250,90.766,28,7,,
48.92348,9.16084,247,90.72,28,7,,
48.92391,9.16144,247,90.674,28,7,,
48.92476,9.16279,248,90.628,28,7,,
48.92524,9.16365,249,90.582,28,7,,
48.92563,9.16438,247,90.536,28,7,,
48.92616,9.1655,243,90.49,28,7,,
48.92658,9.16649,238,90.444,28,7,,
48.9268,9.16706,236,90.398,28,7,,
48.92713,9.16798,233,90.352,28,7,,
48.92934,9.17511,233,90.306,28,7,,
48.92993,9.17696,234,90.26,28,7,,
48.9311,9.18075,232,90.214,28,7,,
48.9315,9.18203,228,90.168,28,7,,
48.93188,9.18313,226,90.122,28,7,,
48.93212,9.18372,224,90.076,28,7,,
48.93247,9.18454,225,90.03,28,7,,
48.93285,9.18535,226,89.984,28,7,,
48.93362,9.18677,222,89.938,28,7,,
48.93404,9.18744,223,89.892,28,7,,
48.93439,9.18795,227,89.846,28,7,,
48.93508,9.18886,229,89.8,28,7,,
48.93566,9.18957,227,89.754,28,7,,
48.93645,9.19036,224,89.708,28,7,,
48.93956,9.1932,195,89.662,28,7,,
48.94461,9.19745,203,89.616,28,7,,
48.94614,9.19876,202,89.57,28,7,,
48.94688,9.19948,200,89.524,28,7,,
48.94758,9.20024,199,89.478,28,7,,
48.94826,9.20104,200,89.432,28,7,,
48.94933,9.20255,203,89.386,28,7,,
48.94959,9.20294,204,89.34,28,7,,
48.94984,9.20336,203,89.294,28,7,,
48.95179,9.20677,206,89.248,28,7,,
48.95565,9.21345,202,89.202,28,7,,
48.95627,9.2144,202,89.156,28,7,,
48.95663,9.21493,201,89.11,28,7,,
48.9578,9.21645,201,89.064,28,7,,
48.95818,9.21687,201,89.018,28,7,,
48.95883,9.21757,198,88.972,28,7,,
48.95936,9.21809,203,88.926,28,7,,
48.96953,9.22706,210,88.88,28,7,,
48.97024,9.22762,214,88.834,28,7,,
48.97084,9.22803,215,88.788,28,7,,
48.97143,9.22839,217,88.742,28,7,,
48.97205,9.22872,221,88.696,28,7,,
48.97298,9.22911,223,88.65,28,7,,
48.97361,9.22932,227,88.604,28,7,,
48.97426,9.22948,229,88.558,28,7,,
48.9749,9.22959,229,88.512,28,7,,
48.97554,9.22966,228,88.466,28,7,,
48.9833,9.23007,244,88.42,28,7,,
48.98427,9.23018,246,88.374,28,7,,
48.98491,9.23032,249,88.328,28,7,,
48.98586,9.23062,248,88.282,28,7,,
48.9899,9.23228,264,88.236,28,7,,
48.99088,9.23258,267,88.19,28,7,,
48.99184,9.23277,265,88.144,28,7,,
48.99249,9.23285,264,88.098,28,7,,
48.99655,9.2331,255,88.052,28,7,,
48.99749,9.23322,260,88.006,28,7,,
48.99813,9.23335,262,87.96,28,7,,
48.99877,9.23353,265,87.914,28,7,,
48.99971,9.23389,271,87.868,28,7,,
49.00032,9.23418,278,87.822,28,7,,
49.00093,9.23453,282,87.776,28,7,,
49.00172,9.23505,289,87.73,28,7,,
49.00215,9.23538,291,87.684,28,7,,
49.00388,9.2368,297,87.638,28,7,,
49.00486,9.23773,297,87.592,28,7,,
49.00674,9.23971,292,87.546,28,7,,
49.00748,9.2405,290,87.5,28,7,,
49.00866,9.24183,290,87.454,28,7,,
49.00975,9.24301,289,87.408,28,7,,
49.01079,9.24403,282,87.362,28,7,,
49.0114,9.24458,279,87.316,28,7,,
49.01269,9.24555,273,87.27,28,7,,
49.01345,9.24601,273,87.224,28,7,,
49.01429,9.24643,274,87.178,28,7,,
49.01524,9.24679,268,87.132,28,7,,
49.01569,9.24693,267,87.086,28,7,,
49.01629,9.24706,270,87.04,28,7,,
49.01809,9.24737,269,86.994,28,7,,
49.01899,9.24758,269,86.948,28,7,,
49.02009,9.24791,270,86.902,28,7,,
49.02088,9.24825,275,86.856,28,7,,
49.02157,9.24862,278,86.81,28,7,,
49.02248,9.24921,284,86.764,28,7,,
49.02297,9.24958,284,86.718,28,7,,
49.02473,9.25105,303,86.672,28,7,,
49.02525,9.25147,302,86.626,28,7,,
49.02579,9.25185,303,86.58,28,7,,
49.02618,9.2521,307,86.534,28,7,,
49.027,9.25256,308,86.488,28,7,,
49.02789,9.25295,309,86.442,28,7,,
49.02835,9.25312,311,86.396,28,7,,
49.02881,9.25326,308,86.35,28,7,,
49.02954,9.25344,309,86.304,28,7,,
49.03007,9.25354,309,86.258,28,7,,
49.03135,9.25369,306,86.212,28,7,,
49.03247,9.25387,303,86.166,28,7,,
49.03322,9.25406,301,86.12,28,7,,
49.03395,9.25431,295,86.074,28,7,,
49.03456,9.25456,292,86.028,28,7,,
49.03556,9.25509,289,85.982,28,7,,
49.0363,9.25558,289,85.936,28,7,,
49.03664,9.25583,287,85.89,28,7,,
49.03729,9.25635,285,85.844,28,7,,
49.03776,9.25678,284,85.798,28,7,,
49.03823,9.25723,284,85.752,28,7,,
49.04238,9.26151,275,85.706,28,7,,
49.04478,9.26404,272,85.66,28,7,,
49.04612,9.2654,270,85.614,28,7,,
49.04656,9.26582,269,85.568,28,7,,
49.04693,9.26613,270,85.522,28,7,,
49.04745,9.26653,269,85.476,28,7,,
49.04786,9.26679,266,85.43,28,7,,
49.04838,9.26706,264,85.384,28,7,,
49.04892,9.2673,260,85.338,28,7,,
49.04959,9.26752,260,85.292,28,7,,
49.05029,9.26766,254,85.246,28,7,,
49.05293,9.26811,231,85.2,28,7,,
49.05561,9.26854,230,85.154,28,7,,
49.05717,9.26882,235,85.108,28,7,,
49.0577,9.26895,237,85.062,28,7,,
49.05798,9.26905,237,85.016,28,7,,
49.05847,9.26926,239,84.97,28,7,,
49.05915,9.2696,240,84.924,28,7,,
49.05953,9.26983,243,84.878,28,7,,
49.05993,9.27012,241,84.832,28,7,,
49.06056,9.27065,238,84.786,28,7,,
49.0608,9.27088,236,84.74,28,7,,
49.06134,9.27146,238,84.694,28,7,,
49.06561,9.27655,249,84.648,28,7,,
49.06651,9.2775,253,84.602,28,7,,
49.06743,9.27836,257,84.556,28,7,,
49.06791,9.27877,258,84.51,28,7,,
49.07224,9.28219,264,84.464,28,7,,
49.07437,9.28383,266,84.418,28,7,,
49.07866,9.28723,266,84.372,28,7,,
49.08021,9.28843,273,84.326,28,7,,
49.08095,9.28893,271,84.28,28,7,,
49.0817,9.28934,271,84.234,28,7,,
49.08229,9.28962,273,84.188,28,7,,
49.083,9.2899,276,84.142,28,7,,
49.08501,9.29046,277,84.096,28,7,,
49.09561,9.29327,298,84.05,28,7,,
49.09594,9.29337,302,84.004,28,7,,
49.09655,9.2936,306,83.958,28,7,,
49.09732,9.29401,305,83.912,28,7,,
49.09778,9.29431,309,83.866,28,7,,
49.09835,9.29474,314,83.82,28,7,,
49.09903,9.29538,319,83.774,28,7,,
49.1043,9.30076,328,83.728,28,7,,
49.10488,9.30128,330,83.682,28,7,,
49.10549,9.30173,333,83.636,28,7,,
49.10575,9.30191,332,83.59,28,7,,
49.10631,9.30221,331,83.544,28,7,,
49.10704,9.30253,329,83.498,28,7,,
49.1075,9.30269,330,83.452,28,7,,
49.10816,9.30286,336,83.406,28,7,,
49.10935,9.30309,331,83.36,28,7,,
49.11081,9.30326,327,83.314,28,7,,
49.11199,9.30332,333,83.268,28,7,,
49.11287,9.3033,334,83.222,28,7,,
49.11365,9.30324,331,83.176,28,7,,
49.11408,9.30317,332,83.13,28,7,,
49.11525,9.30287,328,83.084,28,7,,
49.11633,9.30248,317,83.038,28,7,,
49.1169,9.30223,314,82.992,28,7,,
49.11879,9.30128,301,82.946,28,7,,
49.11927,9.30106,293,82.9,28,7,,
49.11969,9.3009,286,82.854,28,7,,
49.12045,9.30067,287,82.808,28,7,,
49.12109,9.30052,287,82.762,28,7,,
49.12176,9.30042,281,82.716,28,7,,
49.12238,9.30037,279,82.67,28,7,,
49.12326,9.30035,277,82.624,28,7,,
49.12468,9.3004,266,82.578,28,7,,
49.12596,9.30051,258,82.532,28,7,,
49.12698,9.30065,255,82.486,28,7,,
49.12792,9.30082,253,82.44,28,7,,
49.12923,9.30113,248,82.394,28,7,,
49.13015,9.30141,253,82.348,28,7,,
49.13097,9.30174,253,82.302,28,7,,
49.13174,9.30209,249,82.256,28,7,,
49.13274,9.30265,255,82.21,28,7,,
49.13421,9.30363,251,82.164,28,7,,
49.13623,9.30507,249,82.118,28,7,,
49.13714,9.30556,245,82.072,28,7,,
49.13744,9.3057,244,82.026,28,7,,
49.13805,9.30593,240,81.98,28,7,,
49.13903,9.30619,244,81.934,28,7,,
49.13937,9.30624,243,81.888,28,7,,
49.14017,9.30631,243,81.842,28,7,,
49.14062,9.30631,238,81.796,28,7,,
49.14133,9.30625,237,81.75,28,7,,
49.14192,9.30615,234,81.704,28,7,,
49.14265,9.30596,229,81.658,28,7,,
49.14372,9.30558,222,81.612,28,7,,
49.14528,9.30494,214,81.566,28,7,,
49.14571,9.30475,213,81.52,28,7,,
49.14685,9.30419,210,81.474,28,7,,
49.14827,9.30344,199,81.428,28,7,,
49.15079,9.30191,190,81.382,28,7,,
49.15111,9.30184,187,81.336,28,7,,
49.15223,9.30112,186,81.29,28,7,,
49.1528,9.30071,184,81.244,28,7,,
49.15335,9.3004,181,81.198,28,7,,
49.1536,9.30028,180,81.152,28,7,,
49.15407,9.3002,178,81.106,28,7,,
49.15431,9.3002,177,81.06,28,7,,
49.15469,9.30024,176,81.014,28,7,,
49.15483,9.3003,176,80.968,28,7,,
49.15525,9.30055,178,80.922,28,7,,
49.15552,9.3008,178,80.876,28,7,,
49.15563,9.30092,178,80.83,28,7,,
49.15589,9.30127,178,80.784,28,7,,
49.15609,9.30165,178,80.738,28,7,,
49.15618,9.30187,179,80.692,28,7,,
49.15632,9.30231,179,80.646,28,7,,
49.15641,9.3027,180,80.6,28,7,,
49.15646,9.30308,181,80.554,28,7,,
49.15648,9.30349,183,80.508,28,7,,
49.15649,9.30403,184,80.462,28,7,,
49.15647,9.30482,182,80.416,28,7,,
49.15649,9.30503,183,80.37,28,7,,
49.15643,9.30642,182,80.324,28,7,,
49.15647,9.30678,185,80.278,28,7,,
49.15641,9.30771,185,80.232,28,7,,
49.15636,9.30915,188,80.186,28,7,,
49.15637,9.31078,188,80.14,28,7,,
49.15643,9.31194,189,80.094,28,7,,
49.15653,9.3129,189,80.048,28,7,,
49.15672,9.3142,195,80.002,28,7,,
49.15696,9.31535,199,79.956,28,7,,
49.15719,9.31618,204,79.91,28,7,,
49.15753,9.31729,209,79.864,28,7,,
49.15764,9.3176,211,79.818,28,7,,
49.15803,9.31856,212,79.772,28,7,,
49.15847,9.31951,213,79.726,28,7,,
49.15902,9.32052,215,79.68,28,7,,
49.1602,9.32245,209,79.634,28,7,,
49.16049,9.32299,211,79.588,28,7,,
49.16096,9.32398,215,79.542,28,7,,
49.16137,9.32496,209,79.496,28,7,,
49.16173,9.32607,209,79.45,28,7,,
49.16188,9.32662,210,79.404,28,7,,
49.16211,9.32762,212,79.358,28,7,,
49.16219,9.32809,213,79.312,28,7,,
49.16235,9.32927,214,79.266,28,7,,
49.16244,9.33024,218,79.22,28,7,,
49.16247,9.33138,223,79.174,28,7,,
49.16244,9.33254,224,79.128,28,7,,
49.16238,9.3333,230,79.082,28,7,,
49.16221,9.33475,232,79.036,28,7,,
49.162,9.33609,235,78.99,28,7,,
49.16165,9.33815,234,78.944,28,7,,
49.16035,9.34632,216,78.898,28,7,,
49.16019,9.34754,212,78.852,28,7,,
49.1601,9.34851,210,78.806,28,7,,
49.16003,9.34951,210,78.76,28,7,,
49.16,9.35054,216,78.714,28,7,,
49.16,9.3513,218,78.668,28,7,,
49.16004,9.35256,224,78.622,28,7,,
49.16009,9.3535,230,78.576,28,7,,
49.16022,9.35522,234,78.53,28,7,,
49.16044,9.35757,233,78.484,28,7,,
49.16084,9.36238,249,78.438,28,7,,
49.16099,9.36371,250,78.392,28,7,,
49.16107,9.36435,249,78.346,28,7,,
49.16126,9.36545,250,78.3,28,7,,
49.1615,9.3665,251,78.254,28,7,,
49.16184,9.36769,254,78.208,28,7,,
49.16221,9.36877,250,78.162,28,7,,
49.16263,9.36983,254,78.116,28,7,,
49.16287,9.37036,256,78.07,28,7,,
49.16328,9.37115,256,78.024,28,7,,
49.16393,9.37223,255,77.978,28,7,,
49.16473,9.37334,261,77.932,28,7,,
49.16501,9.3737,261,77.886,28,7,,
49.16563,9.37437,267,77.84,28,7,,
49.16595,9.37468,265,77.794,28,7,,
49.16628,9.37497,263,77.748,28,7,,
49.1672,9.37569,259,77.702,28,7,,
49.16869,9.37676,248,77.656,28,7,,
49.16895,9.37697,245,77.61,28,7,,
49.16968,9.37763,247,77.564,28,7,,
49.17023,9.37822,253,77.518,28,7,,
49.17053,9.37858,254,77.472,28,7,,
49.17109,9.37934,252,77.426,28,7,,
49.17136,9.37975,250,77.38,28,7,,
49.17188,9.38065,245,77.334,28,7,,
49.17241,9.38175,242,77.288,28,7,,
49.17283,9.38285,237,77.242,28,7,,
49.17304,9.38354,238,77.196,28,7,,
49.17317,9.38397,236,77.15,28,7,,
49.17347,9.38533,239,77.104,28,7,,
49.17365,9.38647,241,77.058,28,7,,
49.17377,9.38749,243,77.012,28,7,,
49.17398,9.39095,245,76.966,28,7,,
49.17406,9.39192,247,76.92,28,7,,
49.17416,9.3929,243,76.874,28,7,,
49.17438,9.39442,244,76.828,28,7,,
49.1745,9.39514,243,76.782,28,7,,
49.17471,9.39624,243,76.736,28,7,,
49.17499,9.3974,238,76.69,28,7,,
49.17521,9.39822,238,76.644,28,7,,
49.17606,9.40123,246,76.598,28,7,,
49.17653,9.40302,251,76.552,28,7,,
49.17671,9.40374,250,76.506,28,7,,
49.17717,9.40586,242,76.46,28,7,,
49.17749,9.40718,236,76.414,28,7,,
49.17784,9.40839,234,76.368,28,7,,
49.17802,9.40889,233,76.322,28,7,,
49.17834,9.40971,232,76.276,28,7,,
49.17863,9.41034,228,76.23,28,7,,
49.17911,9.41128,228,76.184,28,7,,
49.17932,9.41164,226,76.138,28,7,,
49.17966,9.41216,225,76.092,28,7,,
49.18017,9.41287,222,76.046,28,7,,
49.18058,9.41334,223,76,28,7,,
49.18136,9.41411,227,75.954,28,7,,
49.18217,9.41476,227,75.908,28,7,,
49.18279,9.41515,231,75.862,28,7,,
49.18374,9.4156,230,75.816,28,7,,
49.18442,9.41582,232,75.77,28,7,,
49.18665,9.41647,232,75.724,28,7,,
49.18749,9.41683,227,75.678,28,7,,
49.18789,9.41702,229,75.632,28,7,,
49.18829,9.41726,229,75.586,28,7,,
49.18866,9.4175,230,75.54,28,7,,
49.18941,9.41809,234,75.494,28,7,,
49.19019,9.41882,237,75.448,28,7,,
49.1906,9.41928,239,75.402,28,7,,
49.19129,9.42016,240,75.356,28,7,,
49.19165,9.42067,241,75.31,28,7,,
49.19228,9.42171,237,75.264,28,7,,
49.19264,9.42239,237,75.218,28,7,,
49.19297,9.42307,236,75.172,28,7,,
49.19346,9.42427,234,75.126,28,7,,
49.1938,9.42526,234,75.08,28,7,,
49.19422,9.42673,229,75.034,28,7,,
49.19438,9.42744,229,74.988,28,7,,
49.19453,9.42823,229,74.942,28,7,,
49.19466,9.42906,226,74.896,28,7,,
49.19491,9.43098,220,74.85,28,7,,
49.19513,9.43306,221,74.804,28,7,,
49.1956,9.43857,214,74.758,28,7,,
49.19604,9.44327,226,74.712,28,7,,
49.19627,9.44543,224,74.666,28,7,,
49.19654,9.44774,226,74.62,28,7,,
49.19666,9.44853,228,74.574,28,7,,
49.19687,9.44987,229,74.528,28,7,,
49.19728,9.45202,235,74.482,28,7,,
49.1976,9.45346,233,74.436,28,7,,
49.19789,9.45463,234,74.39,28,7,,
49.19827,9.45607,235,74.344,28,7,,
49.1987,9.45748,237,74.298,28,7,,
49.19922,9.4591,243,74.252,28,7,,
49.19982,9.46077,243,74.206,28,7,,
49.20003,9.46132,245,74.16,28,7,,
49.20132,9.46447,245,74.114,28,7,,
49.20253,9.46763,248,74.068,28,7,,
49.20319,9.46959,244,74.022,28,7,,
49.2035,9.47056,249,73.976,28,7,,
49.20391,9.47195,252,73.93,28,7,,
49.20407,9.47256,251,73.884,28,7,,
49.20464,9.47489,260,73.838,28,7,,
49.2055,9.48002,241,73.792,28,7,,
49.20614,9.48369,235,73.746,28,7,,
49.2065,9.48542,233,73.7,28,7,,
49.20701,9.48745,233,73.654,28,7,,
49.20741,9.4888,229,73.608,28,7,,
49.20838,9.49185,230,73.562,28,7,,
49.20928,9.49474,238,73.516,28,7,,
49.20969,9.49618,240,73.47,28,7,,
49.2103,9.49852,244,73.424,28,7,,
49.2107,9.50029,244,73.378,28,7,,
49.21106,9.50205,245,73.332,28,7,,
49.21137,9.50379,242,73.286,28,7,,
49.21172,9.5061,250,73.24,28,7,,
49.21188,9.50752,246,73.194,28,7,,
49.21194,9.5082,246,73.148,28,7,,
49.21203,9.50977,239,73.102,28,7,,
49.21209,9.51139,240,73.056,28,7,,
49.21209,9.51303,255,73.01,28,7,,
49.21204,9.51477,263,72.964,28,7,,
49.21186,9.5176,267,72.918,28,7,,
49.21137,9.52341,282,72.872,28,7,,
49.21127,9.52508,282,72.826,28,7,,
49.2112,9.52697,281,72.78,28,7,,
49.21118,9.52849,281,72.734,28,7,,
49.21119,9.53054,283,72.688,28,7,,
49.21123,9.53171,280,72.642,28,7,,
49.21134,9.53384,277,72.596,28,7,,
49.21161,9.53669,279,72.55,28,7,,
49.21182,9.53847,273,72.504,28,7,,
49.21201,9.53977,269,72.458,28,7,,
49.21227,9.54138,268,72.412,28,7,,
49.21291,9.54463,276,72.366,28,7,,
49.21335,9.5464,277,72.32,28,7,,
49.21452,9.55046,290,72.274,28,7,,
49.21556,9.55396,298,72.228,28,7,,
49.21606,9.55591,302,72.182,28,7,,
49.21622,9.55657,303,72.136,28,7,,
49.21658,9.55832,305,72.09,28,7,,
49.21686,9.55994,309,72.044,28,7,,
49.2171,9.56161,311,71.998,28,7,,
49.21719,9.56246,310,71.952,28,7,,
49.21731,9.56393,311,71.906,28,7,,
49.21741,9.56542,309,71.86,28,7,,
49.21745,9.56709,308,71.814,28,7,,
49.21745,9.56877,307,71.768,28,7,,
49.21736,9.57098,307,71.722,28,7,,
49.21727,9.57219,309,71.676,28,7,,
49.21718,9.57314,310,71.63,28,7,,
49.21697,9.57502,315,71.584,28,7,,
49.21685,9.57597,315,71.538,28,7,,
49.21605,9.58177,310,71.492,28,7,,
49.21585,9.58348,317,71.446,28,7,,
49.21562,9.58559,318,71.4,28,7,,
49.21542,9.58825,314,71.354,28,7,,
49.21528,9.59104,319,71.308,28,7,,
49.21504,9.59711,323,71.262,28,7,,
49.21497,9.59852,323,71.216,28,7,,
49.21485,9.60029,324,71.17,28,7,,
49.21478,9.60112,327,71.124,28,7,,
49.21445,9.60427,328,71.078,28,7,,
49.21426,9.60574,329,71.032,28,7,,
49.21402,9.60745,331,70.986,28,7,,
49.21374,9.60926,334,70.94,28,7,,
49.21333,9.61151,336,70.894,28,7,,
49.21312,9.61255,336,70.848,28,7,,
49.21266,9.61462,336,70.802,28,7,,
49.2122,9.61653,332,70.756,28,7,,
49.21198,9.61741,333,70.71,28,7,,
49.21149,9.61917,335,70.664,28,7,,
49.21079,9.62155,339,70.618,28,7,,
49.21007,9.62393,343,70.572,28,7,,
49.20932,9.62627,342,70.526,28,7,,
49.20861,9.62866,346,70.48,28,7,,
49.20833,9.62964,350,70.434,28,7,,
49.2077,9.632,348,70.388,28,7,,
49.20737,9.6333,346,70.342,28,7,,
49.20689,9.6354,343,70.296,28,7,,
49.20626,9.63864,347,70.25,28,7,,
49.20611,9.63952,347,70.204,28,7,,
49.2057,9.64216,346,70.158,28,7,,
49.20553,9.64339,346,70.112,28,7,,
49.20523,9.64588,347,70.066,28,7,,
49.20508,9.64765,349,70.02,28,7,,
49.20489,9.65011,347,69.974,28,7,,
49.20483,9.65111,347,69.928,28,7,,
