Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
49.70236,10.85366,268,86.12,17,5,,
49.70346,10.85288,269,86.04,17,5,,
49.70453,10.85207,268,85.96,17,5,,
49.70597,10.8509,267,85.88,17,5,,
49.70713,10.84988,272,85.8,17,5,,
49.70857,10.84851,270,85.72,17,5,,
49.71006,10.84697,273,85.64,17,5,,
49.71095,10.84597,279,85.56,17,5,,
49.71265,10.84394,287,85.48,17,5,,
49.71411,10.84203,294,85.4,17,5,,
49.71493,10.84087,299,85.32,17,5,,
49.71572,10.8397,300,85.24,17,5,,
49.71631,10.83879,301,85.16,17,5,,
49.71764,10.83661,308,85.08,17,5,,
49.71856,10.83503,310,85,17,5,,
49.72089,10.83087,320,84.92,17,5,,
49.72163,10.82959,324,84.84,17,5,,
49.72261,10.82798,326,84.76,17,5,,
49.72351,10.82656,334,84.68,17,5,,
49.72456,10.82502,328,84.6,17,5,,
49.72531,10.82398,328,84.52,17,5,,
49.72666,10.8222,323,84.44,17,5,,
49.72778,10.82079,320,84.36,17,5,,
49.729,10.81921,319,84.28,17,5,,
49.73039,10.81729,323,84.2,17,5,,
49.73104,10.81633,324,84.12,17,5,,
49.73213,10.8146,325,84.04,17,5,,
49.73283,10.81333,324,83.96,17,5,,
49.7335,10.81202,321,83.88,17,5,,
49.7342,10.81048,318,83.8,17,5,,
49.73449,10.80979,318,83.72,17,5,,
49.73494,10.80865,320,83.64,17,5,,
49.73561,10.80668,322,83.56,17,5,,
49.73583,10.80601,325,83.48,17,5,,
49.7364,10.80398,327,83.4,17,5,,
49.7367,10.80271,326,83.32,17,5,,
49.73698,10.80138,326,83.24,17,5,,
49.73726,10.79982,327,83.16,17,5,,
49.73749,10.79844,331,83.08,17,5,,
49.73765,10.79731,326,83,17,5,,
49.73779,10.79614,329,82.92,17,5,,
49.73799,10.79408,327,82.84,17,5,,
49.73806,10.79313,326,82.76,17,5,,
49.73815,10.79156,323,82.68,17,5,,
49.73823,10.78976,327,82.6,17,5,,
49.73828,10.78732,328,82.52,17,5,,
49.73827,10.78506,325,82.44,17,5,,
49.73821,10.7827,327,82.36,17,5,,
49.73813,10.78048,327,82.28,17,5,,
49.73801,10.77808,334,82.2,17,5,,
49.73788,10.77594,327,82.12,17,5,,
49.73752,10.77088,330,82.04,17,5,,
49.73718,10.76672,321,81.96,17,5,,
49.73705,10.76531,322,81.88,17,5,,
49.73671,10.76208,329,81.8,17,5,,
49.73642,10.75966,334,81.72,17,5,,
49.73613,10.75743,336,81.64,17,5,,
49.73564,10.75404,331,81.56,17,5,,
49.73509,10.75067,335,81.48,17,5,,
49.73298,10.73843,349,81.4,17,5,,
49.73267,10.73648,350,81.32,17,5,,
49.73238,10.73455,349,81.24,17,5,,
49.73192,10.73093,350,81.16,17,5,,
49.73172,10.72903,354,81.08,17,5,,
49.73158,10.7276,354,81,17,5,,
49.73135,10.72478,354,80.92,17,5,,
49.73114,10.72121,354,80.84,17,5,,
49.73108,10.71974,359,80.76,17,5,,
49.73098,10.71658,358,80.68,17,5,,
49.73096,10.71418,358,80.6,17,5,,
49.73098,10.71157,359,80.52,17,5,,
49.73107,10.70843,361,80.44,17,5,,
49.73128,10.70298,360,80.36,17,5,,
49.73138,10.69977,368,80.28,17,5,,
49.73142,10.69813,369,80.2,17,5,,
49.73145,10.69539,371,80.12,17,5,,
49.73143,10.69286,363,80.04,17,5,,
49.7314,10.69118,364,79.96,17,5,,
49.73131,10.68842,357,79.88,17,5,,
49.73096,10.68111,361,79.8,17,5,,
49.73091,10.67841,356,79.72,17,5,,
49.73095,10.67703,353,79.64,17,5,,
49.73111,10.67483,345,79.56,17,5,,
49.73125,10.67348,338,79.48,17,5,,
49.73157,10.67152,333,79.4,17,5,,
49.73199,10.66959,330,79.32,17,5,,
49.73251,10.66765,329,79.24,17,5,,
49.7332,10.66553,327,79.16,17,5,,
49.73373,10.66416,322,79.08,17,5,,
49.73446,10.6625,314,79,17,5,,
49.73544,10.66064,314,78.92,17,5,,
49.73647,10.65887,314,78.84,17,5,,
49.73776,10.65674,308,78.76,17,5,,
49.73865,10.65512,308,78.68,17,5,,
49.73954,10.65321,300,78.6,17,5,,
49.74032,10.6512,298,78.52,17,5,,
49.74087,10.64944,297,78.44,17,5,,
49.74142,10.6473,303,78.36,17,5,,
49.74199,10.64422,294,78.28,17,5,,
49.74294,10.63743,287,78.2,17,5,,
49.74336,10.63529,288,78.12,17,5,,
49.74369,10.63387,286,78.04,17,5,,
49.74389,10.63311,291,77.96,17,5,,
49.74417,10.63217,291,77.88,17,5,,
49.74446,10.63122,292,77.8,17,5,,
49.74508,10.62946,294,77.72,17,5,,
49.74542,10.62862,295,77.64,17,5,,
49.74609,10.62705,298,77.56,17,5,,
49.74687,10.62535,302,77.48,17,5,,
49.7501,10.61915,298,77.4,17,5,,
49.75229,10.6151,295,77.32,17,5,,
49.75565,10.60879,305,77.24,17,5,,
49.75671,10.60665,303,77.16,17,5,,
49.75769,10.60437,306,77.08,17,5,,
49.75864,10.60143,312,77,17,5,,
49.75915,10.59943,316,76.92,17,5,,
49.75962,10.59683,320,76.84,17,5,,
49.75982,10.5954,320,76.76,17,5,,
49.75998,10.59395,323,76.68,17,5,,
49.76006,10.59243,322,76.6,17,5,,
49.76011,10.59095,320,76.52,17,5,,
49.76011,10.58968,315,76.44,17,5,,
49.76008,10.58835,316,76.36,17,5,,
49.76,10.58694,319,76.28,17,5,,
49.75987,10.58524,314,76.2,17,5,,
49.7592,10.57758,320,76.12,17,5,,
49.75907,10.57582,315,76.04,17,5,,
49.75897,10.57409,315,75.96,17,5,,
49.75892,10.57233,320,75.88,17,5,,
49.75895,10.5705,321,75.8,17,5,,
49.75904,10.56891,319,75.72,17,5,,
49.75917,10.56745,321,75.64,17,5,,
49.75939,10.56574,322,75.56,17,5,,
49.75965,10.56421,324,75.48,17,5,,
49.75997,10.56257,329,75.4,17,5,,
49.7611,10.55725,335,75.32,17,5,,
49.76171,10.55401,327,75.24,17,5,,
49.76213,10.55134,323,75.16,17,5,,
49.76235,10.54977,323,75.08,17,5,,
49.76254,10.54818,321,75,17,5,,
49.76271,10.54656,324,74.92,17,5,,
49.76286,10.54494,325,74.84,17,5,,
49.76301,10.54301,325,74.76,17,5,,
49.76307,10.54194,324,74.68,17,5,,
49.76317,10.53987,324,74.6,17,5,,
49.76351,10.52957,331,74.52,17,5,,
49.7637,10.5257,332,74.44,17,5,,
49.76383,10.52379,343,74.36,17,5,,
49.76403,10.52144,344,74.28,17,5,,
49.76427,10.51915,343,74.2,17,5,,
49.76456,10.51675,337,74.12,17,5,,
49.76496,10.51398,333,74.04,17,5,,
49.76535,10.51158,332,73.96,17,5,,
49.76569,10.50968,336,73.88,17,5,,
49.76703,10.50249,336,73.8,17,5,,
49.76764,10.49907,337,73.72,17,5,,
49.7679,10.49742,338,73.64,17,5,,
49.7683,10.49473,334,73.56,17,5,,
49.76866,10.49201,332,73.48,17,5,,
49.76882,10.49076,332,73.4,17,5,,
49.76907,10.4883,334,73.32,17,5,,
49.76939,10.48482,339,73.24,17,5,,
49.76964,10.48156,346,73.16,17,5,,
49.77003,10.47598,350,73.08,17,5,,
49.77012,10.47487,349,73,17,5,,
49.77029,10.47307,348,72.92,17,5,,
49.77045,10.47185,350,72.84,17,5,,
49.77075,10.46993,348,72.76,17,5,,
49.77102,10.4686,347,72.68,17,5,,
49.77128,10.46749,344,72.6,17,5,,
49.77171,10.46589,346,72.52,17,5,,
49.77203,10.46487,347,72.44,17,5,,
49.77249,10.46361,351,72.36,17,5,,
49.77307,10.46218,349,72.28,17,5,,
49.77419,10.45975,354,72.2,17,5,,
49.77481,10.45856,355,72.12,17,5,,
49.77756,10.45341,358,72.04,17,5,,
49.7788,10.45097,359,71.96,17,5,,
49.7812,10.44645,368,71.88,17,5,,
49.78236,10.44411,375,71.8,17,5,,
49.78348,10.4414,376,71.72,17,5,,
49.78411,10.43952,380,71.64,17,5,,
49.78468,10.43738,384,71.56,17,5,,
49.78492,10.43635,392,71.48,17,5,,
49.78524,10.43462,389,71.4,17,5,,
49.7854,10.4336,390,71.32,17,5,,
49.78555,10.43241,389,71.24,17,5,,
49.78564,10.43149,392,71.16,17,5,,
49.78572,10.43031,388,71.08,17,5,,
49.78578,10.42938,387,71,17,5,,
49.7858,10.42842,383,70.92,17,5,,
49.7858,10.42652,379,70.84,17,5,,
49.78575,10.42538,378,70.76,17,5,,
49.7857,10.42451,376,70.68,17,5,,
49.78551,10.42259,370,70.6,17,5,,
49.78509,10.41993,372,70.52,17,5,,
49.78475,10.4183,367,70.44,17,5,,
49.78437,10.41676,359,70.36,17,5,,
49.78389,10.41517,357,70.28,17,5,,
49.78356,10.4142,356,70.2,17,5,,
49.78282,10.41216,363,70.12,17,5,,
49.78016,10.40532,347,70.04,17,5,,
49.77947,10.40351,342,69.96,17,5,,
49.77842,10.4006,337,69.88,17,5,,
49.77767,10.39834,339,69.8,17,5,,
49.77697,10.39602,333,69.72,17,5,,
49.77638,10.39385,329,69.64,17,5,,
49.77578,10.39129,329,69.56,17,5,,
49.77534,10.38907,316,69.48,17,5,,
49.77513,10.38792,313,69.4,17,5,,
49.77447,10.38356,310,69.32,17,5,,
49.77413,10.37962,308,69.24,17,5,,
49.77392,10.37569,302,69.16,17,5,,
49.77393,10.37199,294,69.08,17,5,,
49.77403,10.3683,289,69,17,5,,
49.77422,10.3648,288,68.92,17,5,,
49.77492,10.35435,276,68.84,17,5,,
49.77509,10.3516,273,68.76,17,5,,
49.7752,10.34921,271,68.68,17,5,,
49.77524,10.34769,271,68.6,17,5,,
49.77525,10.34603,269,68.52,17,5,,
49.77523,10.34458,268,68.44,17,5,,
49.77517,10.34277,265,68.36,17,5,,
49.77501,10.33997,257,68.28,17,5,,
49.77485,10.33809,254,68.2,17,5,,
49.77431,10.33281,252,68.12,17,5,,
49.7741,10.33026,247,68.04,17,5,,
49.77401,10.32901,250,67.96,17,5,,
49.77395,10.328,245,67.88,17,5,,
49.7739,10.32606,245,67.8,17,5,,
49.77389,10.32511,247,67.72,17,5,,
49.77391,10.32371,248,67.64,17,5,,
49.77396,10.32222,251,67.56,17,5,,
49.77411,10.3199,252,67.48,17,5,,
49.7742,10.31892,254,67.4,17,5,,
49.77446,10.31677,254,67.32,17,5,,
49.77465,10.31545,253,67.24,17,5,,
49.77497,10.31358,249,67.16,17,5,,
49.7752,10.31245,253,67.08,17,5,,
49.77542,10.3114,248,67,17,5,,
49.77578,10.30995,246,66.92,17,5,,
49.77618,10.30845,247,66.84,17,5,,
49.77657,10.30714,241,66.76,17,5,,
49.77693,10.30604,241,66.68,17,5,,
49.77746,10.30447,238,66.6,17,5,,
49.77985,10.29789,234,66.52,17,5,,
49.78047,10.29601,230,66.44,17,5,,
49.78099,10.29425,227,66.36,17,5,,
49.78143,10.29253,227,66.28,17,5,,
49.7817,10.29138,225,66.2,17,5,,
49.78194,10.29025,223,66.12,17,5,,
49.78235,10.28792,222,66.04,17,5,,
49.78245,10.28733,222,65.96,17,5,,
49.7827,10.28539,218,65.88,17,5,,
49.78282,10.2843,219,65.8,17,5,,
49.78297,10.28257,216,65.72,17,5,,
49.78304,10.28132,217,65.64,17,5,,
49.78311,10.27946,216,65.56,17,5,,
49.78313,10.27756,217,65.48,17,5,,
49.78309,10.27573,217,65.4,17,5,,
49.78305,10.27485,216,65.32,17,5,,
49.78292,10.27283,220,65.24,17,5,,
49.78283,10.27174,221,65.16,17,5,,
49.78256,10.2694,222,65.08,17,5,,
49.78219,10.2668,221,65,17,5,,
49.7814,10.26168,220,64.92,17,5,,
49.78118,10.26005,218,64.84,17,5,,
49.78082,10.25694,220,64.76,17,5,,
49.78066,10.25535,222,64.68,17,5,,
49.78045,10.25274,224,64.6,17,5,,
49.78031,10.25058,223,64.52,17,5,,
49.78019,10.2474,225,64.44,17,5,,
49.78014,10.24438,226,64.36,17,5,,
49.78015,10.24203,228,64.28,17,5,,
49.78017,10.23971,232,64.2,17,5,,
49.78026,10.23551,231,64.12,17,5,,
49.78034,10.23262,230,64.04,17,5,,
49.78056,10.22666,229,63.96,17,5,,
49.78078,10.22267,225,63.88,17,5,,
49.78096,10.21979,225,63.8,17,5,,
49.78109,10.21806,224,63.72,17,5,,
49.78125,10.2161,221,63.64,17,5,,
49.78144,10.21416,225,63.56,17,5,,
49.78181,10.21101,224,63.48,17,5,,
49.78224,10.20802,220,63.4,17,5,,
49.78253,10.20632,221,63.32,17,5,,
49.78289,10.20438,223,63.24,17,5,,
49.78316,10.20303,221,63.16,17,5,,
49.78378,10.20039,220,63.08,17,5,,
49.78448,10.1978,214,63,17,5,,
49.78484,10.1966,212,62.92,17,5,,
49.78641,10.1917,211,62.84,17,5,,
49.78692,10.19004,214,62.76,17,5,,
49.78742,10.18833,214,62.68,17,5,,
49.78792,10.18642,212,62.6,17,5,,
49.78802,10.18594,212,62.52,17,5,,
49.78839,10.18421,214,62.44,17,5,,
49.78863,10.18278,210,62.36,17,5,,
49.78877,10.18176,210,62.28,17,5,,
49.78895,10.17996,209,62.2,17,5,,
49.789,10.17919,204,62.12,17,5,,
49.78907,10.17773,204,62.04,17,5,,
49.78908,10.17689,204,61.96,17,5,,
49.78907,10.17526,202,61.88,17,5,,
49.78903,10.17424,202,61.8,17,5,,
49.78891,10.17261,202,61.72,17,5,,
49.7887,10.1708,204,61.64,17,5,,
49.78842,10.16899,205,61.56,17,5,,
49.78825,10.16807,205,61.48,17,5,,
49.78713,10.16262,206,61.4,17,5,,
49.7868,10.16094,204,61.32,17,5,,
49.78635,10.15831,200,61.24,17,5,,
49.78602,10.15593,191,61.16,17,5,,
49.7858,10.15418,185,61.08,17,5,,
49.78551,10.15143,193,61,17,5,,
49.78539,10.14999,203,60.92,17,5,,
49.78523,10.1474,210,60.84,17,5,,
49.78515,10.14547,217,60.76,17,5,,
49.78509,10.14245,227,60.68,17,5,,
49.7851,10.13944,233,60.6,17,5,,
49.78526,10.13081,249,60.52,17,5,,
49.78526,10.12695,253,60.44,17,5,,
49.78517,10.12373,264,60.36,17,5,,
49.785,10.12101,271,60.28,17,5,,
49.78478,10.11832,270,60.2,17,5,,
49.7845,10.11596,271,60.12,17,5,,
49.78415,10.11319,272,60.04,17,5,,
49.78377,10.11086,277,59.96,17,5,,
49.78356,10.10968,275,59.88,17,5,,
49.78297,10.10667,277,59.8,17,5,,
49.78267,10.10529,277,59.72,17,5,,
49.78215,10.10306,280,59.64,17,5,,
49.78137,10.099,280,59.56,17,5,,
49.78125,10.09853,281,59.48,17,5,,
49.78095,10.09742,284,59.4,17,5,,
49.77893,10.09102,287,59.32,17,5,,
49.7783,10.08912,290,59.24,17,5,,
49.7767,10.08454,292,59.16,17,5,,
49.77604,10.08285,296,59.08,17,5,,
49.77538,10.08117,298,59,17,5,,
49.77477,10.07969,306,58.92,17,5,,
49.77333,10.07647,301,58.84,17,5,,
49.77245,10.07462,296,58.76,17,5,,
49.77157,10.07285,294,58.68,17,5,,
49.77055,10.07094,292,58.6,17,5,,
49.77048,10.07065,292,58.52,17,5,,
49.77045,10.07041,292,58.44,17,5,,
49.77046,10.07025,293,58.36,17,5,,
49.7705,10.07008,293,58.28,17,5,,
49.77069,10.06964,292,58.2,17,5,,
49.77077,10.06933,290,58.12,17,5,,
49.77077,10.06905,290,58.04,17,5,,
49.77068,10.06786,290,57.96,17,5,,
49.7706,10.06746,289,57.88,17,5,,
49.77045,10.06702,290,57.8,17,5,,
49.77042,10.06683,291,57.72,17,5,,
49.77043,10.06662,292,57.64,17,5,,
49.77048,10.0664,292,57.56,17,5,,
49.77064,10.06599,293,57.48,17,5,,
49.77099,10.0654,292,57.4,17,5,,
49.77153,10.0646,294,57.32,17,5,,
49.77321,10.06236,299,57.24,17,5,,
49.77387,10.06137,297,57.16,17,5,,
49.77434,10.06057,293,57.08,17,5,,
49.77478,10.05972,290,57,17,5,,
49.77503,10.0592,289,56.92,17,5,,
49.77648,10.05584,283,56.84,17,5,,
49.77692,10.05492,282,56.76,17,5,,
49.77741,10.05403,280,56.68,17,5,,
49.77776,10.05348,279,56.6,17,5,,
49.77806,10.05306,277,56.52,17,5,,
49.77861,10.05245,274,56.44,17,5,,
49.77892,10.05216,272,56.36,17,5,,
49.78025,10.05099,271,56.28,17,5,,
49.78089,10.0503,273,56.2,17,5,,
49.78119,10.04988,275,56.12,17,5,,
49.78143,10.04951,275,56.04,17,5,,
49.78185,10.04872,270,55.96,17,5,,
49.78222,10.04787,264,55.88,17,5,,
49.78238,10.04741,262,55.8,17,5,,
49.78263,10.04648,262,55.72,17,5,,
49.78273,10.04602,262,55.64,17,5,,
49.78282,10.04551,260,55.56,17,5,,
49.78288,10.04503,259,55.48,17,5,,
49.78294,10.04449,259,55.4,17,5,,
49.78297,10.04359,255,55.32,17,5,,
49.78297,10.04192,252,55.24,17,5,,
49.78299,10.04129,253,55.16,17,5,,
49.78308,10.04025,251,55.08,17,5,,
49.78317,10.03966,253,55,17,5,,
49.78329,10.0391,252,54.92,17,5,,
49.78343,10.03853,249,54.84,17,5,,
49.78364,10.03784,248,54.76,17,5,,
49.78414,10.03632,248,54.68,17,5,,
49.7844,10.0354,252,54.6,17,5,,
49.78458,10.03468,252,54.52,17,5,,
49.7847,10.03411,250,54.44,17,5,,
49.78478,10.03365,249,54.36,17,5,,
49.78494,10.03256,250,54.28,17,5,,
49.78508,10.03138,247,54.2,17,5,,
49.78516,10.03048,249,54.12,17,5,,
49.78524,10.02905,246,54.04,17,5,,
49.78526,10.0271,241,53.96,17,5,,
49.7852,10.02562,238,53.88,17,5,,
49.78513,10.02489,236,53.8,17,5,,
49.78505,10.02421,233,53.72,17,5,,
49.7847,10.02184,229,53.64,17,5,,
49.78456,10.02064,229,53.56,17,5,,
49.7845,10.0195,228,53.48,17,5,,
49.78451,10.01889,227,53.4,17,5,,
49.78454,10.01825,226,53.32,17,5,,
49.78466,10.01712,227,53.24,17,5,,
49.78482,10.01611,228,53.16,17,5,,
49.78517,10.01444,229,53.08,17,5,,
49.78614,10.01051,226,53,17,5,,
49.78684,10.00788,224,52.92,17,5,,
49.7871,10.00704,223,52.84,17,5,,
49.78765,10.00535,226,52.76,17,5,,
49.78807,10.00424,226,52.68,17,5,,
49.78859,10.00301,222,52.6,17,5,,
49.78922,10.00172,222,52.52,17,5,,
49.78985,10.00054,226,52.44,17,5,,
49.79048,9.99946,225,52.36,17,5,,
49.79139,9.99804,232,52.28,17,5,,
49.79424,9.99383,245,52.2,17,5,,
49.79503,9.99261,240,52.12,17,5,,
49.79538,9.99198,237,52.04,17,5,,
49.79566,9.99137,234,51.96,17,5,,
49.79604,9.99043,232,51.88,17,5,,
49.79635,9.98952,230,51.8,17,5,,
49.79663,9.98846,228,51.72,17,5,,
49.79675,9.98792,228,51.64,17,5,,
49.79687,9.98733,228,51.56,17,5,,
49.79704,9.98621,225,51.48,17,5,,
49.79728,9.98436,218,51.4,17,5,,
49.79752,9.98309,218,51.32,17,5,,
49.79776,9.98209,215,51.24,17,5,,
49.79799,9.9813,212,51.16,17,5,,
49.79871,9.9791,200,51.08,17,5,,
49.79894,9.97831,197,51,17,5,,
49.7991,9.97759,197,50.92,17,5,,
49.79923,9.97685,200,50.84,17,5,,
49.7993,9.97614,202,50.76,17,5,,
49.79934,9.9754,204,50.68,17,5,,
49.79933,9.9745,205,50.6,17,5,,
49.7993,9.97399,205,50.52,17,5,,
49.79911,9.97137,208,50.44,17,5,,
49.79908,9.97048,208,50.36,17,5,,
49.79911,9.96952,209,50.28,17,5,,
49.79917,9.96892,208,50.2,17,5,,
49.79926,9.96818,207,50.12,17,5,,
49.79941,9.9675,203,50.04,17,5,,
49.80004,9.96509,197,49.96,17,5,,
49.80089,9.96202,191,49.88,17,5,,
49.80098,9.96177,191,49.8,17,5,,
49.80104,9.96142,191,49.72,17,5,,
49.80121,9.96089,191,49.64,17,5,,
49.80065,9.96019,188,49.56,17,5,,
49.80036,9.95977,188,49.48,17,5,,
49.80001,9.95914,191,49.4,17,5,,
49.7999,9.9589,191,49.32,17,5,,
49.79979,9.95828,192,49.24,17,5,,
49.79976,9.95772,190,49.16,17,5,,
49.79975,9.95729,190,49.08,17,5,,
49.79978,9.95635,192,49,17,5,,
49.79986,9.95495,192,48.92,17,5,,
49.80019,9.95254,187,48.84,17,5,,
49.80025,9.95232,186,48.76,17,5,,
49.80031,9.9516,185,48.68,17,5,,
49.8003,9.95136,184,48.6,17,5,,
49.8002,9.95105,183,48.52,17,5,,
49.8001,9.95081,182,48.44,17,5,,
49.79999,9.95065,182,48.36,17,5,,
49.79954,9.95016,182,48.28,17,5,,
